SEBI REPORT AS ON Reporting date 24-NOV-2025,,,
,,,
,,,
Sr.No.,Particulars,Rs. In Lakhs ,
SONATSOFTW,SONATA SOFTWARE LTD,2134754,8508.04
SOTL,SAVITA OIL TECHNOLO. LTD,85983,386.06
SOUTHBANK,THE SOUTH INDIAN BANK LTD,45372929,16356.92
SOUTHWEST,SOUTH WEST PINNACLE LTD,16093,30.69
SPAL,S. P. APPARELS LIMITED,66336,518.09
SPANDANA,SPANDANA SPHOORTY FIN LTD,740908,2464.02
SPARC,SUN PHARMA ADV.RES.CO.LTD,1693029,2727.12
SPECIALITY,SPECIALITY REST LTD,59723,86.91
SPECTRUM,SPECTRUM ELECTRIC IND LTD,383,4.74
SPENCERS,SPENCER S RETAIL LIMITED,425484,310.90
SPIC,SPIC LTD,3263238,3274.08
SPLPETRO,SUPREME PETROCHEM LIMITED,123305,967.37
SPMLINFRA,SPML INFRA LIMITED,1495446,3878.96
SPORTKING,SPORTKING INDIA LIMITED,358812,405.08
SRD,SHANKAR LAL RAMPAL LTD,13,0.01
SREEL,SREELEATHERS LIMITED,10651,27.14
SRF,SRF LTD,269741,7997.60
SRGHFL,SRG HOUSING FINANCE L,2,0.01
SRHHYPOLTD,SREE RAYALSEEMA HHP LTD.,51409,322.48
SRM,SRM CONTRACTORS LIMITED,95892,555.21
SSDL,SARASWATI SAREE DEPOT LTD,10168,9.55
SSWL,STEEL STRIPS WHEELS LTD.,915113,2122.77
STALLION,STALLION IND FLUOROCHEM L,31820,92.95
STANLEY,STANLEY LIFESTYLES LTD,114438,339.85
STAR,STRIDES PHARMA SCI LTD,743843,6103.02
STARCEMENT,STAR CEMENT LIMITED,1233916,3176.01
STARHEALTH,STAR HEALTH & AL INS CO L,911256,4427.17
STARPAPER,STAR PAPER MILLS LTD,858,1.61
STCINDIA,THE STATE TRADING CORPN,32345,43.71
STEELCAS,STEELCAST LIMITED,46551,105.09
STEELCITY,STEEL CITY SECURITIES LTD,538,0.55
STEELXIND,STEEL EXCHANGE INDIA LTD,5020046,522.02
STEL,STEL HOLDINGS LIMITED,1124,5.03
STERTOOLS,STERLING TOOLS LIMITED,284577,1044.12
STLNETWORK,STL NETWORKS LIMITED,1070691,279.62
STLTECH,STERLITE TECHNOLOGIES LTD,1378603,1617.43
STOVEKRAFT,STOVE KRAFT LIMITED,341759,2418.93
STYL,SESHAASAI TECHNOLOGIES L,29965,98.29
STYLAMIND,STYLAM INDUSTRIES LIMITED,215027,4293.85
STYLEBAAZA,BAAZAR STYLE RETAIL LTD,770092,2505.85
STYRENIX,STYRENIX PERFORMANCE LTD,139886,3583.53
SUBEXLTD,SUBEX LTD,1030997,161.54
SUBROS,SUBROS LIMITED,260552,2575.65
SUDARSCHEM,SUDARSHAN CHEMICAL INDS L,332421,3819.09
SUKHJITS,SUKHJIT STARCH & CHEM LTD,1804,3.66
SULA,SULA VINEYARDS LIMITED,2507372,7474.64
SUMICHEM,SUMITOMO CHEM INDIA LTD,823046,4395.39
SUMIT,SUMIT WOODS LIMITED,3100,2.67
SUMMITSEC,SUMMIT SECURITIES LTD,20518,449.91
SUNCLAY,SUNDARAM CLAYTON LIMITED,40063,648.15
SUNDARAM,SUNDARAM MULTI PAP LTD,33930,0.72
SUNDARMFIN,SUNDARAM FINANCE LTD,22966,1113.22
SUNDRMBRAK,SUNDARAM BRAK LININGS LTD,5929,45.53
SUNDRMFAST,SUNDRAM FASTENERS LTD,151179,1541.99
SUNDROP,SUNDROP BRANDS LIMITED,92904,724.70
SUNFLAG,SUNFLAG IRON AND STEEL CO,623195,1751.21
SUNPHARMA,SUN PHARMACEUTICAL IND L,430048,7362.41
SUNTECK,SUNTECK REALTY LIMITED,1005870,4558.56
SUNTV,SUN TV NETWORK LIMITED,646145,3836.13
SUPERHOUSE,SUPERHOUSE LIMITED,4668,8.00
SUPRAJIT,SUPRAJIT ENGINEERING LTD,245031,1159.25
SUPREME,SUPREME HOLDIN N HOSP I L,7920,6.48
SUPREMEIND,SUPREME INDUSTRIES LTD,289882,11862.55
SUPRIYA,SUPRIYA LIFESCIENCE LTD,502633,3695.09
SURAJEST,SURAJ ESTATE DEVELOPERS L,1239821,4075.32
SURAKSHA,SURAKSHA DIAGNOSTIC LTD,372494,1157.11
SURANASOL,SURANA SOLAR LIMITED,3202,1.11
SURANAT&P,SURANA TELECOM AND POW LT,23418,5.61
SURYAROSNI,SURYA ROSHNI LTD,1402685,4126.42
SURYODAY,SURYODAY SMALL FIN BK LTD,562814,799.35
SUVEN,SUVEN LIFE SCIENCES LTD,188247,372.95
SUYOG,SUYOG TELEMATICS LIMITED,98896,751.70
SUZLON,SUZLON ENERGY LIMITED,149752590,90525.32
SWANCORP,SWAN CORP LIMITED,5816883,29023.92
SWARAJENG,SWARAJ ENGINES LTD,51941,2134.17
SWELECTES,SWELECT ENERGY SYS LTD,33899,290.59
SWIGGY,SWIGGY LIMITED,8339817,35365.22
SWSOLAR,STRLNG & WIL REN ENE LTD,9034518,25877.66
SYMPHONY,SYMPHONY LIMITED,245796,2627.91
SYNCOMF,SYNCOM FORMU (I) LTD,610985,105.69
SYNGENE,SYNGENE INTERNATIONAL LTD,670345,4591.29
SYRMA,SYRMA SGS TECHNOLOGY LTD,1637283,13288.95
SYSTMTXC,SYSTEMATIX CORP SERVICE L,57641,91.02
TAINWALCHM,TAINWALA CHEMICAL AND PLA,148,0.33
TAJGVK,TAJ GVK HOTELS & RESORTS,940558,4058.53
TALBROAUTO,TALBROS AUTO. COMP. LTD,244144,738.89
TANLA,TANLA PLATFORMS LIMITED,2770639,18716.55
TARC,TARC LIMITED,2329193,3933.47
TARIL,TRANS & RECTI. LTD,3196040,12227.05
TARMAT,TARMAT LIMITED,7551,4.29
TARSONS,TARSONS PRODUCTS LIMITED,1488477,5247.86
TASTYBITE,TASTY BITE EATABLES LTD,7998,850.61
TATACAP,TATA CAPITAL LIMITED,300193,968.60
TATACHEM,TATA CHEMICALS LTD,1645541,15093.51
TATACOMM,TATA COMMUNICATIONS LTD,271305,4925.54
TATACONSUM,TATA CONSUMER PRODUCT LTD,410264,4610.06
TATAELXSI,TATA ELXSI LIMITED,443175,26479.78
TATAGOLD,TATAAML-TATAGOLD,26128573,3099.05
TATAINVEST,TATA INVESTMENT CORP LTD,1739917,15603.09
TATAPOWER,TATA POWER CO LTD,10616632,42122.99
TATASTEEL,TATA STEEL LIMITED,29080836,49481.11
TATATECH,TATA TECHNOLOGIES LIMITED,3426937,26180.09
TATSILV,TATAAML-TATSILV,27309646,4325.35
TATVA,TATVA CHIN PHARM CHEM LTD,254427,3382.28
TBOTEK,TBO TEK LIMITED,100303,1654.94
TBZ,TRIB BHIMJI ZAVERI LTD,403202,792.84
TCI,TRANSPORT CORPN OF INDIA,20992,243.76
TCIEXP,TCI EXPRESS LIMITED,121250,935.18
TCPLPACK,TCPL PACKAGING LIMITED,25765,1022.50
TCS,TATA CONSULTANCY SERV LT,3546123,115056.64
TDPOWERSYS,TD POWER SYSTEMS LTD.,894381,6087.09
TEAMLEASE,TEAMLEASE SERVICES LTD.,123678,2366.32
TECH,BIRLASLAMC - TECH,16926,6.66
TECHM,TECH MAHINDRA LIMITED,1224553,19093.59
TECHNOE,TECHNO ELEC & ENG CO. LTD,600051,8208.19
TEGA,TEGA INDUSTRIES LIMITED,1508768,30074.62
TEJASNET,TEJAS NETWORKS LIMITED,4464310,30519.65
TEXINFRA,TEXMACO INFRA & HOLDG LTD,806355,916.31
TEXMOPIPES,TEXMO PIPE & PRODUCTS LTD,11865,7.46
TEXRAIL,TEXMACO RAIL & ENG. LTD.,9283886,14927.12
TFCILTD,TOURISM FINANCE CORP. OF,69139456,39012.83
THANGAMAYL,THANGAMAYIL JEWELLERY LTD,14309,400.36
THEINVEST,THE INVEST TRUST OF IND L,1649,2.40
THEJO,THEJO ENGINEERING LIMITED,4938,95.07
THELEELA,LEELA PALACES HOTEL LTD,258123,1132.61
THEMISMED,THEMIS MEDICARE LTD.,195157,300.24
THERMAX,THERMAX LTD,339148,11365.95
THOMASCOOK,THOMAS COOK (INDIA) LTD,2445183,4075.08
THOMASCOTT,THOMAS SCOTT (INDIA) LTD,15753,64.88
THYROCARE,THYROCARE TECH LTD,146372,2116.02
TI,TILAKNAGAR INDUSTRIES LTD,3511049,15958.66
TIGERLOGS,TIGER LOGISTICS (INDIA) L,9092,3.90
TIIL,TECHNOCRAFT IND LTD,30354,815.78
TIINDIA,TUBE INVEST OF INDIA LTD,228644,7251.60
TIL,TIL LTD,200,0.57
TIMETECHNO,TIME TECHNOPLAST LTD.,2943908,6443.52
TIMKEN,TIMKEN INDIA LTD.,61784,2108.69
TINNARUBR,TINNA RUBBER AND INFR LTD,21501,201.96
TIPSFILMS,TIPS FILMS LIMITED,140,0.66
TIPSMUSIC,TIPS MUSIC LIMITED,702670,4035.19
TIRUMALCHM,THIRUMALAI CHEMICALS LTD,1565340,4542.24
TITAGARH,TITAGARH RAIL SYSTEMS LTD,2891404,26855.78
TITAN,TITAN COMPANY LIMITED,234214,8655.34
TMB,TAMILNAD MERCA BANK LTD,284707,1314.31
TMCV,TATA MOTORS LIMITED,48503,150.85
TMPV,TATA MOTORS PASS VEH LTD,18597823,99141.75
TNIDETF,TATAAML - TNIDETF,48506,45.38
TNPETRO,TAMILNADU PETROPRODUCTS L,189615,206.06
TNPL,TAMILNADU NEWSPRT & PAPER,619575,1050.16
TOKYOPLAST,TOKYO PLAST INTL LTD,2644,3.48
TOLINS,TOLINS TYRES LIMITED,291200,528.31
TOP100CASE,ZERODHAAMC - TOP100CASE,77342,8.42
TOP10ADD,DSPAMC - TOP10ADD,66296,64.46
TOP15IETF,ICICIPRAMC - TOP15IETF,11026,1.20
TORNTPHARM,TORRENT PHARMACEUTICALS L,44456,1640.01
TORNTPOWER,TORRENT POWER LTD,614323,8422.40
TPHQ,TEAMO PRODUCTIONS HQ LTD,10000,0.07
TPLPLASTEH,TPL PLASTECH LIMITED,34285,29.07
TRACXN,TRACXN TECHNOLOGIES LTD,288952,186.02
TRANSRAILL,TRANSRAIL LIGHTING LTD,2644032,18832.79
TRANSWORLD,TRANSWORLD SHIP LINES LTD,57328,185.91
TRAVELFOOD,TRAVEL FOOD SERVICES LTD,37364,499.43
TREJHARA,TREJHARA SOLUTIONS LTD,1,0.00
TREL,TRANSINDIA REAL ESTATE L,40354,15.17
TRENT,TRENT LTD,2208461,112052.75
TRF,TRF LIMITED,26532,98.04
TRIDENT,TRIDENT LIMITED,29273897,9293.78
TRITURBINE,TRIVENI TURBINE LIMITED,895898,5339.87
TRIVENI,TRIVENI ENGG. & INDS. LTD,1289602,4965.45
TRU,TRUCAP FINANCE LIMITED,17247,2.06
TRUALT,TRUALT BIOENERGY LIMITED,193764,913.91
TSFINV,TSF INVESTMENTS LIMITED,322369,1669.18
TTKHLTCARE,TTK HEALTHCARE LIMITED,2390,31.10
TTKPRESTIG,TTK PRESTIGE LTD,101573,722.00
TTL,T T LIMITED,30052,2.70
TTML,TATA TELESERV(MAHARASTRA),932117,564.91
TVSELECT,TVS ELECTRONICS LTD,79418,500.83
TVSHLTD,TVS HOLDINGS LIMITED,1788,251.67
TVSMOTOR,TVS MOTOR COMPANY  LTD,405999,14089.71
TVSSCS,TVS SUPPLY CHAIN SOL L,3270308,4535.80
TVSSRICHAK,TVS SRICHAKRA LIMITED,6426,274.24
TVTODAY,TV TODAY NETWORK LTD,245076,440.03
UBL,UNITED BREWERIES LTD,188964,3583.62
UCAL,UCAL LIMITED,31070,43.86
UCOBANK,UCO BANK,39637342,13425.17
UDS,UPDATER SERVICES LIMITED,978198,2603.48
UFBL,UNITED FOODBRANDS LIMITED,389471,1025.94
UFLEX,UFLEX LIMITED,168309,938.92
UFO,UFO MOVIEZ INDIA LTD.,71744,64.42
UGARSUGAR,THE UGAR SUGAR WORKS LTD,211581,110.77
UGROCAP,UGRO CAPITAL LIMITED,632147,1146.78
UJJIVANSFB,UJJIVAN SMALL FINANC BANK,20989819,10142.57
ULTRACEMCO,ULTRATECH CEMENT LIMITED,165839,20051.03
UMAEXPORTS,UMA EXPORTS LIMITED,500,0.24
UMIYA-MRO,UMIYA BUILDCON LIMITED,2992,3.16
UNICHEMLAB,UNICHEM LABORATORIES LTD,84011,482.96
UNIDT,UNITED DRILLING TOOLS LTD,7294,15.76
UNIECOM,UNICOMMERCE ESOLUTIONS L,1189635,1688.94
UNIENTER,UNIPHOS ENTERPRISES LTD,1000,1.70
UNIMECH,UNIMECH AEROSPACE N MFG L,34348,357.78
UNIONBANK,UNION BANK OF INDIA,16684067,23526.21
UNIONGOLD,UNIONAMC - UNIONGOLD,2253,2.77
UNIPARTS,UNIPARTS INDIA LIMITED,319755,1543.96
UNITDSPR,UNITED SPIRITS LIMITED,884383,12453.59
UNITECH,UNITECH LTD,267698,17.69
UNITEDTEA,UNITED NILGIRI TEA LTD,52,0.26
UNIVCABLES,UNIVERSAL CABLES LTD,233947,1616.34
UNOMINDA,UNO MINDA LIMITED,366756,4616.30
UPL,UPL LIMITED,1906728,13994.97
URBANCO,URBAN COMPANY LIMITED,947471,1362.48
URJA,URJA GLOBAL LIMITED,463425,63.59
USHAMART,USHA MARTIN LTD.,1881284,7816.10
USK,UDAYSHIVAKUMAR INFRA LTD,15175,4.51
UTIAMC,UTI ASSET MNGMT CO LTD,320657,4164.68
UTIBANKETF,UTIAMC - UTIBANKETF,18791,10.97
UTINEXT50,UTIAMC - UTINEXT50,338409,257.71
UTINIFTETF,UTIAMC - UTINIFTETF,7031,19.58
UTISENSETF,UTIAMC - UTISENSETF,644,5.86
UTISXN50,UTIAMC - UTISXN50,3888,3.54
UTKARSHBNK,UTKARSH SMALL FIN BANK L,49786749,9701.66
UTTAMSUGAR,UTTAM SUGAR MILLS LTD.,262612,833.97
UYFINCORP,U. Y. FINCORP LIMITED,19136,3.45
V2RETAIL,V2 RETAIL LIMITED,975242,22513.24
VADILALIND,VADILAL INDUSTRIES LTD,14770,811.75
VAIBHAVGBL,VAIBHAV GLOBAL LIMITED,1405701,3702.61
VAISHALI,VAISHALI PHARMA LIMITED,1486754,155.00
VAKRANGEE,VAKRANGEE LIMITED,756735,68.13
VAL30IETF,ICICIPRAMC - VAL30IETF,7076,0.99
VALIANTLAB,VALIANT LABORATORIES LTD,25439,25.37
VALIANTORG,VALIANT ORGANICS LIMITED,4359,20.34
VARDHACRLC,VARDHAMAN ACRYLICS LTD,1673,0.76
VARDMNPOLY,VARDHMAN POLYTEX LTD.,2000,0.15
VARROC,VARROC ENGINEERING LTD.,403845,2568.69
VASCONEQ,VASCON ENGINEERS LTD,4879116,3028.22
VASWANI,VASWANI IND LTD,1240,0.72
VBL,VARUN BEVERAGES LIMITED,9335397,46410.84
VEDL,VEDANTA LIMITED,15028907,71391.32
VEEDOL,VEEDOL CORPORATION LTD,60748,1118.08
VENKEYS,VENKY S (INDIA) LIMITED,178196,2772.09
VENTIVE,VENTIVE HOSPITALITY LTD,1171895,8814.84
VENUSPIPES,VENUS PIPES & TUBES LTD,243901,3472.74
VENUSREM,VENUS REMEDIES LIMITED,9261,49.65
VERANDA,VERANDA LEARNING SOL LTD,716596,1698.32
VESUVIUS,VESUVIUS INDIA LTD,249510,1321.78
VETO,VETO SWITCHGEAR CABLE LTD,11139,13.40
VGUARD,V-GUARD IND LTD.,421265,1619.75
VHL,VARDHMAN HOLDINGS LIMITED,2,0.08
VIDHIING,VIDHI SPCLTY F INGRDNTS L,823607,3555.63
VIJAYA,VIJAYA DIAGNOSTIC CEN LTD,100776,1070.18
VIKASECO,VIKAS ECOTECH LIMITED,76447,1.56
VIKASLIFE,VIKAS LIFECARE LIMITED,861542,23.63
VIKRAMSOLR,VIKRAM SOLAR LIMITED,1331578,4333.32
VIKRAN,VIKRAN ENGINEERING LTD,3672591,3970.95
VIMTALABS,VIMTA LABS LIMITED,431013,3063.15
VINATIORGA,VINATI ORGANICS LTD,67364,1185.16
VINCOFE,VINTAGE COFFEE N BVRGS L,1826103,2923.09
VINDHYATEL,VINDHYA TELELINKS LTD,122858,1952.52
VINYLINDIA,VINYL CHEMICALS (I) LTD.,17265,51.59
VIPCLOTHNG,VIP CLOTHING LIMITED,42273,15.06
VIPIND,VIP INDUSTRIES LTD,1017178,4558.03
VIPULLTD,VIPUL LIMITED,9484,2.14
VIRINCHI,VIRINCHI LIMITED,9997,3.15
VISAKAIND,VISAKA INDUSTRIES LIMITED,62525,50.55
VISHNU,VISHNU CHEMICALS LIMITED,495585,2472.09
VISHWARAJ,VISHWARAJ SUGAR IND LTD,114865,14.41
VLEGOV,VL E GOV AND IT SOL LTD,17768,4.24
VLSFINANCE,VLS FINANCE LTD,52825,127.50
VMART,VMART RETAIL LTD,76400,701.08
VMM,VISHAL MEGA MART LIMITED,10082510,14290.22
VMSTMT,VMS TMT LIMITED,27600,18.12
VOLTAMP,VOLTAMP TRANSFORMERS LTD,79938,6672.28
VOLTAS,VOLTAS LTD,350258,4963.51
VPRPL,VISHNU PRAKASH R PUNGLI L,3397294,4384.19
VRAJ,VRAJ IRON AND STEEL LTD,21572,39.86
VRLLOG,VRL LOGISTICS LIMITED,751493,2134.76
VSSL,VARDHMAN SPC STEEL LTD,97924,289.70
VSTIND,VST INDUSTRIES LTD,1394436,4065.75
VSTL,VIBHOR STEEL TUBES LTD,14449,23.56
VSTTILLERS,VST TILLERS TRACTORS LTD,47581,2610.71
VTL,VARDHMAN TEXTILES LIMITED,546106,2621.87
WAAREEENER,WAAREE ENERGIES LIMITED,1932695,65914.58
WAAREERTL,WAAREE RENEWABLE TECH LTD,663004,7954.28
WABAG,VA TECH WABAG LTD,915243,13173.19
WALCHANNAG,WALCHANDNAGAR INDUSTRIES,231625,426.21
WANBURY,WANBURY LIMITED,45222,116.19
WCIL,WESTERN CARRIERS (IND) L,1397799,1798.57
WEALTH,WEALTH FRST PORT. MG. LTD,1902,21.42
WEBELSOLAR,WEBSOL ENERGY SYSTEM LTD,3590135,4685.16
WEL,WONDER ELECTRICALS LTD,1538200,2405.54
WELCORP,WELSPUN CORP LIMITED,1752514,15008.30
WELENT,WELSPUN ENTERPRISES LTD.,939748,4928.08
WELSPUNLIV,WELSPUN LIVING LIMITED,8764757,12724.63
WENDT,WENDT (INDIA) LIMITED,40635,3841.62
WESTLIFE,WESTLIFE FOODWORLD LTD,200239,1298.62
WEWORK,WEWORK INDIA MANAGEMENT L,49367,316.11
WHEELS,WHEELS INDIA LTD,117192,1028.66
WHIRLPOOL,WHIRLPOOL OF INDIA LTD,169750,2209.35
WINDLAS,WINDLAS BIOTECH LIMITED,244022,2193.58
WINDMACHIN,WINDSOR MACHINES LIMITED,131058,419.76
WIPRO,WIPRO LTD,8434731,21313.13
WOCKPHARMA,WOCKHARDT LIMITED,2042649,30491.36
WONDERLA,WONDERLA HOLIDAYS LTD.,260295,2014.30
WORTHPERI,WORTH PERIPHERALS LIMITED,17506,27.35
WSI,W.S.INDUSTRIES (I) LTD.,5517,4.49
WSTCSTPAPR,WEST COAST PAPER MILLS LT,360879,1892.45
XCHANGING,XCHANGING SOLUTIONS LTD,479971,476.36
XPROINDIA,XPRO INDIA LIMITED,102326,1245.23
YASHO,YASHO INDUSTRIES LIMITED,11853,206.85
YATHARTH,YATHARTH HOSP & TRA C S L,827752,6031.91
YATRA,YATRA ONLINE LIMITED,1876647,3037.11
YESBANK,YES BANK LIMITED,409102845,90241.58
YUKEN,YUKEN INDIA LIMITED,5819,61.08
ZAGGLE,ZAGGLE PREPA OCEAN SER L,2544602,9577.42
ZEEL,ZEE ENTERTAINMENT ENT LTD,38305370,48365.33
ZEELEARN,ZEE LEARN LIMITED,23500,2.31
ZEEMEDIA,ZEE MEDIA CORPORATION LTD,3579013,443.21
ZENSARTECH,ZENSAR TECHNOLOGIES  LTD,1307510,10338.56
ZENTEC,ZEN TECHNOLOGIES LIMITED,1170046,17817.06
ZFCVINDIA,ZF COM VE CTR SYS IND LTD,9615,1271.69
ZIMLAB,ZIM LABORATORIES LIMITED,23183,23.28
ZODIAC,ZODIAC ENERGY LIMITED,1005,3.73
ZOTA,ZOTA HEALTH CARE LIMITED,111806,1476.80
ZUARI,ZUARI AGRO CHEMICALS LTD,393773,1087.25
ZUARIIND,ZUARI INDUSTRIES LIMITED,277706,971.45
ZYDUSLIFE,ZYDUS LIFESCIENCES LTD,953813,9434.08
ZYDUSWELL,ZYDUS WELLNESS LIMITED,283188,1296.45
,,,
 * Figures are rounded to the nearest decimal. ,,,
