SEBI REPORT AS ON Reporting date 14-NOV-2025,,,
,,,
,,,
Sr.No.,Particulars,Rs. In Lakhs ,
SPARC,SUN PHARMA ADV.RES.CO.LTD,1668438,2693.27
SPECIALITY,SPECIALITY REST LTD,60616,87.97
SPECTRUM,SPECTRUM ELECTRIC IND LTD,55,0.81
SPENCERS,SPENCER S RETAIL LIMITED,429079,313.36
SPIC,SPIC LTD,3373226,3395.31
SPLPETRO,SUPREME PETROCHEM LIMITED,127400,1000.58
SPMLINFRA,SPML INFRA LIMITED,1452480,3806.20
SPORTKING,SPORTKING INDIA LIMITED,368270,415.69
SRD,SHANKAR LAL RAMPAL LTD,19872,16.56
SREEL,SREELEATHERS LIMITED,10851,27.59
SRF,SRF LTD,244526,7299.91
SRGHFL,SRG HOUSING FINANCE L,2,0.01
SRHHYPOLTD,SREE RAYALSEEMA HHP LTD.,48788,310.86
SRM,SRM CONTRACTORS LIMITED,86719,494.89
SSDL,SARASWATI SAREE DEPOT LTD,10593,10.14
SSWL,STEEL STRIPS WHEELS LTD.,950908,2217.10
STALLION,STALLION IND FLUOROCHEM L,38587,116.17
STANLEY,STANLEY LIFESTYLES LTD,114363,343.07
STAR,STRIDES PHARMA SCI LTD,719016,5879.99
STARCEMENT,STAR CEMENT LIMITED,1197220,3102.72
STARHEALTH,STAR HEALTH & AL INS CO L,974156,4738.29
STARPAPER,STAR PAPER MILLS LTD,858,1.61
STCINDIA,THE STATE TRADING CORPN,26205,36.07
STEELCAS,STEELCAST LIMITED,60278,135.72
STEELCITY,STEEL CITY SECURITIES LTD,538,0.55
STEELXIND,STEEL EXCHANGE INDIA LTD,4570879,482.15
STEL,STEL HOLDINGS LIMITED,1271,5.75
STERTOOLS,STERLING TOOLS LIMITED,293152,1081.68
STLNETWORK,STL NETWORKS LIMITED,972950,258.93
STLTECH,STERLITE TECHNOLOGIES LTD,1181158,1405.64
STOVEKRAFT,STOVE KRAFT LIMITED,341785,2469.07
STYL,SESHAASAI TECHNOLOGIES L,10470,36.05
STYLAMIND,STYLAM INDUSTRIES LIMITED,156803,3103.83
STYLEBAAZA,BAAZAR STYLE RETAIL LTD,728458,2404.35
STYRENIX,STYRENIX PERFORMANCE LTD,136559,3594.29
SUBEXLTD,SUBEX LTD,1021492,160.68
SUBROS,SUBROS LIMITED,245730,2465.41
SUDARSCHEM,SUDARSHAN CHEMICAL INDS L,297344,3469.98
SUKHJITS,SUKHJIT STARCH & CHEM LTD,1804,3.66
SULA,SULA VINEYARDS LIMITED,2434843,7345.64
SUMICHEM,SUMITOMO CHEM INDIA LTD,810172,4354.43
SUMIT,SUMIT WOODS LIMITED,3100,2.67
SUMMITSEC,SUMMIT SECURITIES LTD,20673,454.97
SUNCLAY,SUNDARAM CLAYTON LIMITED,35445,593.23
SUNDARAM,SUNDARAM MULTI PAP LTD,33713,0.71
SUNDARMFIN,SUNDARAM FINANCE LTD,25071,1209.53
SUNDRMBRAK,SUNDARAM BRAK LININGS LTD,4204,32.80
SUNDRMFAST,SUNDRAM FASTENERS LTD,114603,1174.47
SUNDROP,SUNDROP BRANDS LIMITED,91052,712.62
SUNFLAG,SUNFLAG IRON AND STEEL CO,660634,1870.11
SUNPHARMA,SUN PHARMACEUTICAL IND L,411843,6973.21
SUNTECK,SUNTECK REALTY LIMITED,1027291,4671.05
SUNTV,SUN TV NETWORK LIMITED,584765,3514.21
SUPERHOUSE,SUPERHOUSE LIMITED,3168,5.58
SUPRAJIT,SUPRAJIT ENGINEERING LTD,261964,1234.27
SUPREME,SUPREME HOLDIN N HOSP I L,9888,7.88
SUPREMEIND,SUPREME INDUSTRIES LTD,248952,10487.29
SUPRIYA,SUPRIYA LIFESCIENCE LTD,462972,3380.21
SURAJEST,SURAJ ESTATE DEVELOPERS L,1230319,4072.55
SURAKSHA,SURAKSHA DIAGNOSTIC LTD,368612,1145.43
SURANASOL,SURANA SOLAR LIMITED,3202,1.11
SURANAT&P,SURANA TELECOM AND POW LT,28779,6.87
SURYAROSNI,SURYA ROSHNI LTD,1302519,3886.16
SURYODAY,SURYODAY SMALL FIN BK LTD,575769,816.80
SUVEN,SUVEN LIFE SCIENCES LTD,196707,390.50
SUYOG,SUYOG TELEMATICS LIMITED,76332,603.16
SUZLON,SUZLON ENERGY LIMITED,152340166,92358.40
SVPGLOB,SVP GLOBAL TEXTILES LTD,3000,0.11
SWANCORP,SWAN CORP LIMITED,6097668,30497.86
SWARAJENG,SWARAJ ENGINES LTD,46472,1928.13
SWELECTES,SWELECT ENERGY SYS LTD,40255,348.31
SWIGGY,SWIGGY LIMITED,9054018,38274.68
SWSOLAR,STRLNG & WIL REN ENE LTD,9045336,26028.90
SYMPHONY,SYMPHONY LIMITED,226827,2470.13
SYNCOMF,SYNCOM FORMU (I) LTD,466824,82.30
SYNGENE,SYNGENE INTERNATIONAL LTD,637649,4393.82
SYRMA,SYRMA SGS TECHNOLOGY LTD,1343503,10664.25
SYSTMTXC,SYSTEMATIX CORP SERVICE L,52535,82.76
TAINWALCHM,TAINWALA CHEMICAL AND PLA,148,0.33
TAJGVK,TAJ GVK HOTELS & RESORTS,939330,4072.57
TALBROAUTO,TALBROS AUTO. COMP. LTD,243130,745.19
TANLA,TANLA PLATFORMS LIMITED,2711229,18467.81
TARC,TARC LIMITED,2342878,3975.49
TARIL,TRANS & RECTI. LTD,2782274,10966.19
TARMAT,TARMAT LIMITED,7551,4.29
TARSONS,TARSONS PRODUCTS LIMITED,1541751,5634.16
TASTYBITE,TASTY BITE EATABLES LTD,8022,854.78
TATACAP,TATA CAPITAL LIMITED,235276,765.39
TATACHEM,TATA CHEMICALS LTD,1590797,14755.61
TATACOMM,TATA COMMUNICATIONS LTD,231255,4149.63
TATACONSUM,TATA CONSUMER PRODUCT LTD,416632,4654.58
TATAELXSI,TATA ELXSI LIMITED,436412,26189.41
TATAGOLD,TATAAML-TATAGOLD,25335755,3007.35
TATAINVEST,TATA INVESTMENT CORP LTD,1737587,15774.33
TATAPOWER,TATA POWER CO LTD,10400584,41353.16
TATASTEEL,TATA STEEL LIMITED,24611219,42003.32
TATATECH,TATA TECHNOLOGIES LIMITED,3455090,26408.58
TATSILV,TATAAML-TATSILV,25397504,4047.11
TATVA,TATVA CHIN PHARM CHEM LTD,232579,2989.60
TBOTEK,TBO TEK LIMITED,93159,1470.69
TBZ,TRIB BHIMJI ZAVERI LTD,417220,823.06
TCI,TRANSPORT CORPN OF INDIA,21087,244.82
TCIEXP,TCI EXPRESS LIMITED,123631,963.02
TCPLPACK,TCPL PACKAGING LIMITED,25927,1035.27
TCS,TATA CONSULTANCY SERV LT,3909453,125658.00
TDPOWERSYS,TD POWER SYSTEMS LTD.,842247,5595.07
TEAMLEASE,TEAMLEASE SERVICES LTD.,99541,1947.90
TECH,BIRLASLAMC - TECH,20262,7.92
TECHM,TECH MAHINDRA LIMITED,1523122,23446.38
TECHNOE,TECHNO ELEC & ENG CO. LTD,589635,8207.50
TEGA,TEGA INDUSTRIES LIMITED,1503107,29991.12
TEJASNET,TEJAS NETWORKS LIMITED,4460363,30749.11
TEXINFRA,TEXMACO INFRA & HOLDG LTD,781540,891.35
TEXMOPIPES,TEXMO PIPE & PRODUCTS LTD,13065,8.22
TEXRAIL,TEXMACO RAIL & ENG. LTD.,9169194,14849.36
TFCILTD,TOURISM FINANCE CORP. OF,69178332,38925.08
THANGAMAYL,THANGAMAYIL JEWELLERY LTD,17828,487.35
THEINVEST,THE INVEST TRUST OF IND L,1715,2.50
THEJO,THEJO ENGINEERING LIMITED,4870,94.02
THELEELA,LEELA PALACES HOTEL LTD,252188,1118.12
THEMISMED,THEMIS MEDICARE LTD.,204916,320.24
THERMAX,THERMAX LTD,307009,10398.47
THOMASCOOK,THOMAS COOK (INDIA) LTD,2512096,4234.29
THOMASCOTT,THOMAS SCOTT (INDIA) LTD,6461,28.08
THYROCARE,THYROCARE TECH LTD,110236,1514.41
TI,TILAKNAGAR INDUSTRIES LTD,3467059,15736.10
TIGERLOGS,TIGER LOGISTICS (INDIA) L,22986,9.90
TIIL,TECHNOCRAFT IND LTD,31392,843.63
TIINDIA,TUBE INVEST OF INDIA LTD,219903,7024.81
TIMETECHNO,TIME TECHNOPLAST LTD.,2829137,6236.44
TIMKEN,TIMKEN INDIA LTD.,65514,2225.36
TINNARUBR,TINNA RUBBER AND INFR LTD,19018,183.28
TIPSFILMS,TIPS FILMS LIMITED,115,0.56
TIPSMUSIC,TIPS MUSIC LIMITED,672263,3890.39
TIRUMALCHM,THIRUMALAI CHEMICALS LTD,1602572,4656.29
TITAGARH,TITAGARH RAIL SYSTEMS LTD,2900154,26981.63
TITAN,TITAN COMPANY LIMITED,205616,7380.02
TMB,TAMILNAD MERCA BANK LTD,283115,1301.64
TMCV,TATA MOTORS LIMITED,48812,145.11
TMPV,TATA MOTORS PASS VEH LTD,14697799,87220.22
TNIDETF,TATAAML - TNIDETF,52556,48.91
TNPETRO,TAMILNADU PETROPRODUCTS L,129053,143.19
TNPL,TAMILNADU NEWSPRT & PAPER,625547,1062.85
TOKYOPLAST,TOKYO PLAST INTL LTD,2664,3.51
TOLINS,TOLINS TYRES LIMITED,272303,507.55
TOP100CASE,ZERODHAAMC - TOP100CASE,268560,29.48
TOP10ADD,DSPAMC - TOP10ADD,72163,69.90
TOP15IETF,ICICIPRAMC - TOP15IETF,32903,3.59
TORNTPHARM,TORRENT PHARMACEUTICALS L,37109,1360.96
TORNTPOWER,TORRENT POWER LTD,714424,9736.65
TPHQ,TEAMO PRODUCTIONS HQ LTD,10000,0.07
TPLPLASTEH,TPL PLASTECH LIMITED,34558,29.28
TRACXN,TRACXN TECHNOLOGIES LTD,294085,188.88
TRANSRAILL,TRANSRAIL LIGHTING LTD,2750814,19606.34
TRANSWORLD,TRANSWORLD SHIP LINES LTD,66849,213.24
TRAVELFOOD,TRAVEL FOOD SERVICES LTD,51760,689.21
TREJHARA,TREJHARA SOLUTIONS LTD,1,0.00
TREL,TRANSINDIA REAL ESTATE L,40597,15.37
TRENT,TRENT LTD,2282590,116147.93
TRF,TRF LIMITED,28532,104.97
TRIDENT,TRIDENT LIMITED,29703417,9450.13
TRITURBINE,TRIVENI TURBINE LIMITED,942228,5628.16
TRIVENI,TRIVENI ENGG. & INDS. LTD,1270523,4903.41
TRU,TRUCAP FINANCE LIMITED,17362,2.07
TRUALT,TRUALT BIOENERGY LIMITED,172549,818.07
TSFINV,TSF INVESTMENTS LIMITED,317783,1657.89
TTKHLTCARE,TTK HEALTHCARE LIMITED,2263,29.67
TTKPRESTIG,TTK PRESTIGE LTD,106851,760.64
TTL,T T LIMITED,30052,2.70
TTML,TATA TELESERV(MAHARASTRA),752717,452.41
TVSELECT,TVS ELECTRONICS LTD,51817,339.65
TVSHLTD,TVS HOLDINGS LIMITED,1866,253.66
TVSMOTOR,TVS MOTOR COMPANY  LTD,420454,14568.18
TVSSCS,TVS SUPPLY CHAIN SOL L,3175938,4481.20
TVSSRICHAK,TVS SRICHAKRA LIMITED,4459,175.43
TVTODAY,TV TODAY NETWORK LTD,251044,453.34
UBL,UNITED BREWERIES LTD,173869,3334.57
UCAL,UCAL LIMITED,31686,44.72
UCOBANK,UCO BANK,39689633,13465.34
UDS,UPDATER SERVICES LIMITED,970236,2613.99
UFBL,UNITED FOODBRANDS LIMITED,388802,1043.45
UFLEX,UFLEX LIMITED,172279,964.02
UFO,UFO MOVIEZ INDIA LTD.,136069,118.03
UGARSUGAR,THE UGAR SUGAR WORKS LTD,245375,126.35
UGROCAP,UGRO CAPITAL LIMITED,649929,1175.81
UJJIVANSFB,UJJIVAN SMALL FINANC BANK,21376892,10248.11
ULTRACEMCO,ULTRATECH CEMENT LIMITED,143543,17435.14
UMAEXPORTS,UMA EXPORTS LIMITED,500,0.24
UMIYA-MRO,UMIYA BUILDCON LIMITED,3062,3.23
UNICHEMLAB,UNICHEM LABORATORIES LTD,89160,515.79
UNIDT,UNITED DRILLING TOOLS LTD,7204,15.58
UNIECOM,UNICOMMERCE ESOLUTIONS L,1128747,1613.60
UNIENTER,UNIPHOS ENTERPRISES LTD,1000,1.70
UNIMECH,UNIMECH AEROSPACE N MFG L,29686,313.03
UNIONBANK,UNION BANK OF INDIA,18254597,25664.10
UNIONGOLD,UNIONAMC - UNIONGOLD,2101,2.58
UNIPARTS,UNIPARTS INDIA LIMITED,325238,1560.46
UNITDSPR,UNITED SPIRITS LIMITED,911196,12831.28
UNITECH,UNITECH LTD,76374,5.39
UNITEDTEA,UNITED NILGIRI TEA LTD,56,0.27
UNIVCABLES,UNIVERSAL CABLES LTD,203821,1311.87
UNOMINDA,UNO MINDA LIMITED,346509,4353.01
UPL,UPL LIMITED,1519389,11022.75
URBANCO,URBAN COMPANY LIMITED,463176,663.03
URJA,URJA GLOBAL LIMITED,288505,40.57
USHAMART,USHA MARTIN LTD.,1872517,7787.88
USK,UDAYSHIVAKUMAR INFRA LTD,15305,4.55
UTIAMC,UTI ASSET MNGMT CO LTD,305653,4004.51
UTIBANKETF,UTIAMC - UTIBANKETF,25562,14.77
UTINEXT50,UTIAMC - UTINEXT50,434010,329.92
UTINIFTETF,UTIAMC - UTINIFTETF,9666,27.07
UTISENSETF,UTIAMC - UTISENSETF,627,5.69
UTISXN50,UTIAMC - UTISXN50,3769,3.43
UTKARSHBNK,UTKARSH SMALL FIN BANK L,51011622,9941.88
UTTAMSUGAR,UTTAM SUGAR MILLS LTD.,269174,855.24
UYFINCORP,U. Y. FINCORP LIMITED,30581,5.35
V2RETAIL,V2 RETAIL LIMITED,964916,22260.27
VADILALIND,VADILAL INDUSTRIES LTD,17647,960.26
VAIBHAVGBL,VAIBHAV GLOBAL LIMITED,1298217,3454.49
VAISHALI,VAISHALI PHARMA LIMITED,1050814,112.91
VAKRANGEE,VAKRANGEE LIMITED,739268,66.97
VAL30IETF,ICICIPRAMC - VAL30IETF,8179,1.15
VALIANTLAB,VALIANT LABORATORIES LTD,25090,25.12
VALIANTORG,VALIANT ORGANICS LIMITED,354,1.30
VARDHACRLC,VARDHAMAN ACRYLICS LTD,1675,0.77
VARDMNPOLY,VARDHMAN POLYTEX LTD.,2000,0.15
VARROC,VARROC ENGINEERING LTD.,424694,2686.50
VASCONEQ,VASCON ENGINEERS LTD,4904132,3114.38
VASWANI,VASWANI IND LTD,1240,0.72
VBL,VARUN BEVERAGES LIMITED,9082711,45357.04
VEDL,VEDANTA LIMITED,12787820,59801.02
VEEDOL,VEEDOL CORPORATION LTD,64748,1198.82
VENKEYS,VENKY S (INDIA) LIMITED,177607,2769.57
VENTIVE,VENTIVE HOSPITALITY LTD,1152508,8674.52
VENUSPIPES,VENUS PIPES & TUBES LTD,269392,3831.17
VENUSREM,VENUS REMEDIES LIMITED,9263,49.32
VERANDA,VERANDA LEARNING SOL LTD,735164,1748.06
VESUVIUS,VESUVIUS INDIA LTD,243507,1300.49
VETO,VETO SWITCHGEAR CABLE LTD,10336,12.47
VGUARD,V-GUARD IND LTD.,406535,1574.11
VHL,VARDHMAN HOLDINGS LIMITED,2,0.08
VIDHIING,VIDHI SPCLTY F INGRDNTS L,819137,3538.66
VIJAYA,VIJAYA DIAGNOSTIC CEN LTD,99789,1067.43
VIKASECO,VIKAS ECOTECH LIMITED,97915,2.04
VIKASLIFE,VIKAS LIFECARE LIMITED,897917,24.71
VIKRAMSOLR,VIKRAM SOLAR LIMITED,1223068,4096.15
VIKRAN,VIKRAN ENGINEERING LTD,3120542,3315.17
VIMTALABS,VIMTA LABS LIMITED,429526,3076.44
VINATIORGA,VINATI ORGANICS LTD,62553,1109.86
VINCOFE,VINTAGE COFFEE N BVRGS L,1814393,2894.84
VINDHYATEL,VINDHYA TELELINKS LTD,127988,2022.78
VINYLINDIA,VINYL CHEMICALS (I) LTD.,16750,50.24
VIPCLOTHNG,VIP CLOTHING LIMITED,52121,19.04
VIPIND,VIP INDUSTRIES LTD,987076,4460.21
VIPULLTD,VIPUL LIMITED,9484,2.14
VIRINCHI,VIRINCHI LIMITED,9997,3.15
VISAKAIND,VISAKA INDUSTRIES LIMITED,59338,48.93
VISHNU,VISHNU CHEMICALS LIMITED,497217,2482.38
VISHWARAJ,VISHWARAJ SUGAR IND LTD,121365,15.63
VLEGOV,VL E GOV AND IT SOL LTD,31900,8.37
VLSFINANCE,VLS FINANCE LTD,82742,189.43
VMART,VMART RETAIL LTD,87540,803.39
VMM,VISHAL MEGA MART LIMITED,9287827,13309.12
VMSTMT,VMS TMT LIMITED,11506,7.76
VOLTAMP,VOLTAMP TRANSFORMERS LTD,85875,7125.21
VOLTAS,VOLTAS LTD,397982,5620.11
VPRPL,VISHNU PRAKASH R PUNGLI L,3519979,4598.32
VRAJ,VRAJ IRON AND STEEL LTD,21734,40.17
VRLLOG,VRL LOGISTICS LIMITED,777154,2205.06
VSSL,VARDHMAN SPC STEEL LTD,104688,311.05
VSTIND,VST INDUSTRIES LTD,1420490,4144.42
VSTL,VIBHOR STEEL TUBES LTD,13751,22.87
VSTTILLERS,VST TILLERS TRACTORS LTD,51618,2834.78
VTL,VARDHMAN TEXTILES LIMITED,582017,2777.74
WAAREEENER,WAAREE ENERGIES LIMITED,1880142,64585.33
WAAREERTL,WAAREE RENEWABLE TECH LTD,677325,8253.13
WABAG,VA TECH WABAG LTD,932010,13435.16
WALCHANNAG,WALCHANDNAGAR INDUSTRIES,250467,464.93
WANBURY,WANBURY LIMITED,56989,150.89
WCIL,WESTERN CARRIERS (IND) L,1288876,1674.82
WEALTH,WEALTH FRST PORT. MG. LTD,1379,15.98
WEBELSOLAR,WEBSOL ENERGY SYSTEM LTD,1420170,3517.52
WEL,WONDER ELECTRICALS LTD,1346547,2001.01
WELCORP,WELSPUN CORP LIMITED,1364741,11623.72
WELENT,WELSPUN ENTERPRISES LTD.,908413,4751.23
WELSPUNLIV,WELSPUN LIVING LIMITED,8295926,12030.50
WENDT,WENDT (INDIA) LIMITED,40251,3832.87
WESTLIFE,WESTLIFE FOODWORLD LTD,175133,1164.63
WEWORK,WEWORK INDIA MANAGEMENT L,10320,65.05
WHEELS,WHEELS INDIA LTD,120094,1056.06
WHIRLPOOL,WHIRLPOOL OF INDIA LTD,162551,2153.98
WINDLAS,WINDLAS BIOTECH LIMITED,237290,2143.14
WINDMACHIN,WINDSOR MACHINES LIMITED,131929,427.24
WIPRO,WIPRO LTD,9755299,24501.26
WOCKPHARMA,WOCKHARDT LIMITED,2012824,30157.54
WONDERLA,WONDERLA HOLIDAYS LTD.,189049,1615.62
WORTHPERI,WORTH PERIPHERALS LIMITED,18063,28.34
WSI,W.S.INDUSTRIES (I) LTD.,26323,21.75
WSTCSTPAPR,WEST COAST PAPER MILLS LT,333166,1787.98
XCHANGING,XCHANGING SOLUTIONS LTD,422794,429.52
XPROINDIA,XPRO INDIA LIMITED,104067,1267.01
YASHO,YASHO INDUSTRIES LIMITED,12223,213.76
YATHARTH,YATHARTH HOSP & TRA C S L,873297,6339.18
YATRA,YATRA ONLINE LIMITED,1815884,2890.23
YESBANK,YES BANK LIMITED,404541422,89001.28
YUKEN,YUKEN INDIA LIMITED,5785,60.82
ZAGGLE,ZAGGLE PREPA OCEAN SER L,2527847,9440.44
ZEEL,ZEE ENTERTAINMENT ENT LTD,38462436,48784.86
ZEELEARN,ZEE LEARN LIMITED,23500,2.31
ZEEMEDIA,ZEE MEDIA CORPORATION LTD,3556682,441.88
ZENSARTECH,ZENSAR TECHNOLOGIES  LTD,1262702,10056.16
ZENTEC,ZEN TECHNOLOGIES LIMITED,1075305,16458.10
ZFCVINDIA,ZF COM VE CTR SYS IND LTD,11148,1472.45
ZIMLAB,ZIM LABORATORIES LIMITED,25059,25.87
ZODIAC,ZODIAC ENERGY LIMITED,280,1.14
ZOTA,ZOTA HEALTH CARE LIMITED,93857,1155.70
ZUARI,ZUARI AGRO CHEMICALS LTD,409478,1134.65
ZUARIIND,ZUARI INDUSTRIES LIMITED,280396,986.31
ZYDUSLIFE,ZYDUS LIFESCIENCES LTD,804452,8046.12
ZYDUSWELL,ZYDUS WELLNESS LIMITED,293609,1348.81
,,,
 * Figures are rounded to the nearest decimal. ,,,
