SEBI REPORT AS ON Reporting date 13-NOV-2025,,,
,,,
,,,
Sr.No.,Particulars,Rs. In Lakhs ,
SPENCERS,SPENCER S RETAIL LIMITED,427639,312.73
SPIC,SPIC LTD,3311869,3340.67
SPLPETRO,SUPREME PETROCHEM LIMITED,123142,973.59
SPMLINFRA,SPML INFRA LIMITED,1432994,3764.79
SPORTKING,SPORTKING INDIA LIMITED,369822,417.42
SRD,SHANKAR LAL RAMPAL LTD,19872,16.56
SREEL,SREELEATHERS LIMITED,10801,27.48
SRF,SRF LTD,215682,6480.94
SRGHFL,SRG HOUSING FINANCE L,2,0.01
SRHHYPOLTD,SREE RAYALSEEMA HHP LTD.,51176,325.15
SRM,SRM CONTRACTORS LIMITED,106074,596.46
SSDL,SARASWATI SAREE DEPOT LTD,10593,10.14
SSWL,STEEL STRIPS WHEELS LTD.,922171,2162.11
STALLION,STALLION IND FLUOROCHEM L,39248,118.85
STANLEY,STANLEY LIFESTYLES LTD,109525,331.74
STAR,STRIDES PHARMA SCI LTD,690464,5607.57
STARCEMENT,STAR CEMENT LIMITED,1187457,3082.11
STARHEALTH,STAR HEALTH & AL INS CO L,915910,4379.12
STARPAPER,STAR PAPER MILLS LTD,858,1.61
STCINDIA,THE STATE TRADING CORPN,23805,33.00
STEELCAS,STEELCAST LIMITED,59133,133.25
STEELCITY,STEEL CITY SECURITIES LTD,538,0.55
STEELXIND,STEEL EXCHANGE INDIA LTD,4578591,482.90
STEL,STEL HOLDINGS LIMITED,1271,5.75
STERTOOLS,STERLING TOOLS LIMITED,294877,1088.21
STLNETWORK,STL NETWORKS LIMITED,951117,253.83
STLTECH,STERLITE TECHNOLOGIES LTD,1195115,1420.58
STOVEKRAFT,STOVE KRAFT LIMITED,373582,2678.98
STYL,SESHAASAI TECHNOLOGIES L,12042,41.59
STYLAMIND,STYLAM INDUSTRIES LIMITED,167164,3321.49
STYLEBAAZA,BAAZAR STYLE RETAIL LTD,705446,2338.65
STYRENIX,STYRENIX PERFORMANCE LTD,131049,3470.75
SUBEXLTD,SUBEX LTD,1008720,159.02
SUBROS,SUBROS LIMITED,240388,2420.66
SUDARSCHEM,SUDARSHAN CHEMICAL INDS L,290747,3406.86
SUKHJITS,SUKHJIT STARCH & CHEM LTD,1804,3.66
SULA,SULA VINEYARDS LIMITED,2427122,7334.44
SUMICHEM,SUMITOMO CHEM INDIA LTD,808290,4350.74
SUMIT,SUMIT WOODS LIMITED,3100,2.67
SUMMITSEC,SUMMIT SECURITIES LTD,20886,459.65
SUNCLAY,SUNDARAM CLAYTON LIMITED,32557,559.21
SUNDARAM,SUNDARAM MULTI PAP LTD,33713,0.71
SUNDARMFIN,SUNDARAM FINANCE LTD,24769,1195.95
SUNDRMBRAK,SUNDARAM BRAK LININGS LTD,4342,33.85
SUNDRMFAST,SUNDRAM FASTENERS LTD,112582,1155.19
SUNDROP,SUNDROP BRANDS LIMITED,88526,693.42
SUNFLAG,SUNFLAG IRON AND STEEL CO,682123,1928.97
SUNPHARMA,SUN PHARMACEUTICAL IND L,440767,7464.25
SUNTECK,SUNTECK REALTY LIMITED,1075715,4889.69
SUNTV,SUN TV NETWORK LIMITED,585939,3521.07
SUPERHOUSE,SUPERHOUSE LIMITED,4293,7.35
SUPRAJIT,SUPRAJIT ENGINEERING LTD,262572,1236.65
SUPREME,SUPREME HOLDIN N HOSP I L,9888,7.88
SUPREMEIND,SUPREME INDUSTRIES LTD,223839,9549.14
SUPRIYA,SUPRIYA LIFESCIENCE LTD,446350,3247.77
SURAJEST,SURAJ ESTATE DEVELOPERS L,1212739,4021.75
SURAKSHA,SURAKSHA DIAGNOSTIC LTD,368919,1146.42
SURANASOL,SURANA SOLAR LIMITED,3202,1.11
SURANAT&P,SURANA TELECOM AND POW LT,30757,7.36
SURYAROSNI,SURYA ROSHNI LTD,1264152,3784.20
SURYODAY,SURYODAY SMALL FIN BK LTD,578817,821.29
SUVEN,SUVEN LIFE SCIENCES LTD,195945,389.28
SUYOG,SUYOG TELEMATICS LIMITED,76311,603.07
SUZLON,SUZLON ENERGY LIMITED,152297206,92367.68
SVPGLOB,SVP GLOBAL TEXTILES LTD,3000,0.11
SWANCORP,SWAN CORP LIMITED,6117833,30600.02
SWARAJENG,SWARAJ ENGINES LTD,46978,1948.17
SWELECTES,SWELECT ENERGY SYS LTD,42616,366.62
SWIGGY,SWIGGY LIMITED,9434541,39819.92
SWSOLAR,STRLNG & WIL REN ENE LTD,9045123,26072.11
SYMPHONY,SYMPHONY LIMITED,228614,2486.62
SYNCOMF,SYNCOM FORMU (I) LTD,454596,80.28
SYNGENE,SYNGENE INTERNATIONAL LTD,634559,4374.24
SYRMA,SYRMA SGS TECHNOLOGY LTD,1381321,10958.87
SYSTMTXC,SYSTEMATIX CORP SERVICE L,52185,82.22
TAINWALCHM,TAINWALA CHEMICAL AND PLA,148,0.33
TAJGVK,TAJ GVK HOTELS & RESORTS,954905,4138.07
TALBROAUTO,TALBROS AUTO. COMP. LTD,237052,728.37
TANLA,TANLA PLATFORMS LIMITED,2712928,18486.28
TARC,TARC LIMITED,2328646,3955.63
TARIL,TRANS & RECTI. LTD,3102751,11953.70
TARMAT,TARMAT LIMITED,7551,4.29
TARSONS,TARSONS PRODUCTS LIMITED,1540363,5631.67
TASTYBITE,TASTY BITE EATABLES LTD,7993,853.08
TATACAP,TATA CAPITAL LIMITED,216227,703.83
TATACHEM,TATA CHEMICALS LTD,1570073,14633.28
TATACOMM,TATA COMMUNICATIONS LTD,225291,4032.88
TATACONSUM,TATA CONSUMER PRODUCT LTD,427105,4773.59
TATAELXSI,TATA ELXSI LIMITED,429714,25855.17
TATAGOLD,TATAAML-TATAGOLD,24835362,2942.48
TATAINVEST,TATA INVESTMENT CORP LTD,1695561,15470.92
TATAPOWER,TATA POWER CO LTD,9937313,39565.08
TATASTEEL,TATA STEEL LIMITED,21592847,36773.79
TATATECH,TATA TECHNOLOGIES LIMITED,3415717,26153.98
TATSILV,TATAAML-TATSILV,24873357,3956.56
TATVA,TATVA CHIN PHARM CHEM LTD,229886,2946.37
TBOTEK,TBO TEK LIMITED,94944,1499.18
TBZ,TRIB BHIMJI ZAVERI LTD,417997,825.01
TCI,TRANSPORT CORPN OF INDIA,20908,242.90
TCIEXP,TCI EXPRESS LIMITED,124149,967.82
TCPLPACK,TCPL PACKAGING LIMITED,25824,1032.13
TCS,TATA CONSULTANCY SERV LT,3899276,125354.50
TDPOWERSYS,TD POWER SYSTEMS LTD.,825060,5398.73
TEAMLEASE,TEAMLEASE SERVICES LTD.,100463,1970.63
TECH,BIRLASLAMC - TECH,21527,8.39
TECHM,TECH MAHINDRA LIMITED,1508899,23240.73
TECHNOE,TECHNO ELEC & ENG CO. LTD,586216,8177.31
TEGA,TEGA INDUSTRIES LIMITED,1502542,29980.62
TEJASNET,TEJAS NETWORKS LIMITED,4424779,30594.17
TEXINFRA,TEXMACO INFRA & HOLDG LTD,777866,887.76
TEXMOPIPES,TEXMO PIPE & PRODUCTS LTD,13764,8.66
TEXRAIL,TEXMACO RAIL & ENG. LTD.,9170769,14894.48
TFCILTD,TOURISM FINANCE CORP. OF,67409942,37714.95
THANGAMAYL,THANGAMAYIL JEWELLERY LTD,18429,496.97
THEINVEST,THE INVEST TRUST OF IND L,1715,2.50
THEJO,THEJO ENGINEERING LIMITED,5295,101.97
THELEELA,LEELA PALACES HOTEL LTD,248729,1103.42
THEMISMED,THEMIS MEDICARE LTD.,203323,318.41
THERMAX,THERMAX LTD,300881,10225.34
THOMASCOOK,THOMAS COOK (INDIA) LTD,2544985,4292.94
THOMASCOTT,THOMAS SCOTT (INDIA) LTD,4445,19.52
THYROCARE,THYROCARE TECH LTD,119006,1634.22
TI,TILAKNAGAR INDUSTRIES LTD,3492124,15867.16
TIGERLOGS,TIGER LOGISTICS (INDIA) L,22749,9.80
TIIL,TECHNOCRAFT IND LTD,29526,795.22
TIINDIA,TUBE INVEST OF INDIA LTD,235930,7515.43
TIMETECHNO,TIME TECHNOPLAST LTD.,2671692,5916.50
TIMKEN,TIMKEN INDIA LTD.,66111,2244.77
TINNARUBR,TINNA RUBBER AND INFR LTD,18824,181.56
TIPSFILMS,TIPS FILMS LIMITED,115,0.56
TIPSMUSIC,TIPS MUSIC LIMITED,672918,3899.64
TIRUMALCHM,THIRUMALAI CHEMICALS LTD,1595725,4639.58
TITAGARH,TITAGARH RAIL SYSTEMS LTD,2915483,27135.23
TITAN,TITAN COMPANY LIMITED,202706,7268.78
TMB,TAMILNAD MERCA BANK LTD,289712,1332.51
TMPV,TATA MOTORS PASS VEH LTD,14151962,85398.35
TNIDETF,TATAAML - TNIDETF,52060,48.44
TNPETRO,TAMILNADU PETROPRODUCTS L,119482,132.89
TNPL,TAMILNADU NEWSPRT & PAPER,620807,1056.05
TOKYOPLAST,TOKYO PLAST INTL LTD,2664,3.51
TOLINS,TOLINS TYRES LIMITED,264648,499.03
TOP100CASE,ZERODHAAMC - TOP100CASE,311331,34.22
TOP10ADD,DSPAMC - TOP10ADD,70484,68.23
TOP15IETF,ICICIPRAMC - TOP15IETF,22930,2.50
TORNTPHARM,TORRENT PHARMACEUTICALS L,34618,1264.32
TORNTPOWER,TORRENT POWER LTD,740185,10068.38
TPHQ,TEAMO PRODUCTIONS HQ LTD,10000,0.07
TPLPLASTEH,TPL PLASTECH LIMITED,35188,29.73
TRACXN,TRACXN TECHNOLOGIES LTD,298136,192.48
TRANSRAILL,TRANSRAIL LIGHTING LTD,2796514,19939.38
TRANSWORLD,TRANSWORLD SHIP LINES LTD,67442,214.68
TRAVELFOOD,TRAVEL FOOD SERVICES LTD,54035,718.26
TREJHARA,TREJHARA SOLUTIONS LTD,1,0.00
TREL,TRANSINDIA REAL ESTATE L,40640,15.39
TRENT,TRENT LTD,2303904,117189.84
TRF,TRF LIMITED,28800,106.09
TRIDENT,TRIDENT LIMITED,29270150,9332.69
TRITURBINE,TRIVENI TURBINE LIMITED,962125,5737.32
TRIVENI,TRIVENI ENGG. & INDS. LTD,1237558,4782.29
TRU,TRUCAP FINANCE LIMITED,17362,2.07
TRUALT,TRUALT BIOENERGY LIMITED,164079,779.26
TSFINV,TSF INVESTMENTS LIMITED,316308,1650.94
TTKHLTCARE,TTK HEALTHCARE LIMITED,2263,29.67
TTKPRESTIG,TTK PRESTIGE LTD,105748,753.60
TTL,T T LIMITED,30052,2.70
TTML,TATA TELESERV(MAHARASTRA),740776,446.24
TVSELECT,TVS ELECTRONICS LTD,45170,293.61
TVSHLTD,TVS HOLDINGS LIMITED,1852,251.51
TVSMOTOR,TVS MOTOR COMPANY  LTD,377320,13104.92
TVSSCS,TVS SUPPLY CHAIN SOL L,3085147,4370.21
TVSSRICHAK,TVS SRICHAKRA LIMITED,3859,147.67
TVTODAY,TV TODAY NETWORK LTD,250670,453.08
UBL,UNITED BREWERIES LTD,174581,3348.08
UCAL,UCAL LIMITED,31786,44.85
UCOBANK,UCO BANK,39014801,13267.45
UDS,UPDATER SERVICES LIMITED,1014079,2747.15
UFBL,UNITED FOODBRANDS LIMITED,390699,1049.10
UFLEX,UFLEX LIMITED,172400,965.50
UFO,UFO MOVIEZ INDIA LTD.,133615,116.02
UGARSUGAR,THE UGAR SUGAR WORKS LTD,246416,126.83
UGROCAP,UGRO CAPITAL LIMITED,643325,1164.56
UJJIVANSFB,UJJIVAN SMALL FINANC BANK,21416304,10269.30
ULTRACEMCO,ULTRATECH CEMENT LIMITED,141399,17184.22
UMAEXPORTS,UMA EXPORTS LIMITED,500,0.24
UMIYA-MRO,UMIYA BUILDCON LIMITED,3120,3.30
UNICHEMLAB,UNICHEM LABORATORIES LTD,86362,508.95
UNIDT,UNITED DRILLING TOOLS LTD,7304,15.79
UNIECOM,UNICOMMERCE ESOLUTIONS L,1132263,1618.35
UNIENTER,UNIPHOS ENTERPRISES LTD,1000,1.70
UNIMECH,UNIMECH AEROSPACE N MFG L,31679,333.30
UNIONBANK,UNION BANK OF INDIA,17983759,25250.60
UNIONGOLD,UNIONAMC - UNIONGOLD,2534,3.11
UNIPARTS,UNIPARTS INDIA LIMITED,323340,1551.52
UNITDSPR,UNITED SPIRITS LIMITED,907132,12774.60
UNITECH,UNITECH LTD,76374,5.39
UNITEDTEA,UNITED NILGIRI TEA LTD,50,0.25
UNIVCABLES,UNIVERSAL CABLES LTD,229609,1506.85
UNOMINDA,UNO MINDA LIMITED,345086,4333.49
UPL,UPL LIMITED,912161,6437.55
URBANCO,URBAN COMPANY LIMITED,417493,598.43
URJA,URJA GLOBAL LIMITED,289206,40.67
USHAMART,USHA MARTIN LTD.,1878968,7815.98
USK,UDAYSHIVAKUMAR INFRA LTD,14300,4.30
UTIAMC,UTI ASSET MNGMT CO LTD,294333,3874.06
UTIBANKETF,UTIAMC - UTIBANKETF,27062,15.67
UTINEXT50,UTIAMC - UTINEXT50,433497,329.52
UTINIFTETF,UTIAMC - UTINIFTETF,9563,26.77
UTISENSETF,UTIAMC - UTISENSETF,527,4.76
UTISXN50,UTIAMC - UTISXN50,3769,3.43
UTKARSHBNK,UTKARSH SMALL FIN BANK L,49692887,9753.29
UTTAMSUGAR,UTTAM SUGAR MILLS LTD.,271132,854.60
UYFINCORP,U. Y. FINCORP LIMITED,30559,5.35
V2RETAIL,V2 RETAIL LIMITED,938790,21636.34
VADILALIND,VADILAL INDUSTRIES LTD,18329,998.19
VAIBHAVGBL,VAIBHAV GLOBAL LIMITED,1263426,3365.05
VAISHALI,VAISHALI PHARMA LIMITED,1050814,112.36
VAKRANGEE,VAKRANGEE LIMITED,741379,67.16
VAL30IETF,ICICIPRAMC - VAL30IETF,8179,1.15
VALIANTLAB,VALIANT LABORATORIES LTD,25090,25.12
VALIANTORG,VALIANT ORGANICS LIMITED,155,0.77
VARDHACRLC,VARDHAMAN ACRYLICS LTD,1675,0.77
VARDMNPOLY,VARDHMAN POLYTEX LTD.,3000,0.22
VARROC,VARROC ENGINEERING LTD.,412495,2588.41
VASCONEQ,VASCON ENGINEERS LTD,4916678,3124.99
VASWANI,VASWANI IND LTD,1240,0.72
VBL,VARUN BEVERAGES LIMITED,9123709,45565.72
VEDL,VEDANTA LIMITED,11581395,53442.72
VEEDOL,VEEDOL CORPORATION LTD,65172,1206.68
VENKEYS,VENKY S (INDIA) LIMITED,177606,2772.12
VENTIVE,VENTIVE HOSPITALITY LTD,1167318,8782.55
VENUSPIPES,VENUS PIPES & TUBES LTD,269429,3831.84
VENUSREM,VENUS REMEDIES LIMITED,9266,49.33
VERANDA,VERANDA LEARNING SOL LTD,739824,1760.43
VESUVIUS,VESUVIUS INDIA LTD,241088,1288.87
VETO,VETO SWITCHGEAR CABLE LTD,10336,12.47
VGUARD,V-GUARD IND LTD.,393789,1531.00
VHL,VARDHMAN HOLDINGS LIMITED,2,0.08
VIDHIING,VIDHI SPCLTY F INGRDNTS L,816727,3529.72
VIJAYA,VIJAYA DIAGNOSTIC CEN LTD,104040,1110.15
VIKASECO,VIKAS ECOTECH LIMITED,96087,2.01
VIKASLIFE,VIKAS LIFECARE LIMITED,883242,24.42
VIKRAMSOLR,VIKRAM SOLAR LIMITED,1230878,4129.18
VIKRAN,VIKRAN ENGINEERING LTD,3024821,3207.68
VIMTALABS,VIMTA LABS LIMITED,436897,3140.29
VINATIORGA,VINATI ORGANICS LTD,63057,1118.31
VINCOFE,VINTAGE COFFEE N BVRGS L,1805610,2869.12
VINDHYATEL,VINDHYA TELELINKS LTD,125693,1985.79
VINYLINDIA,VINYL CHEMICALS (I) LTD.,16790,50.36
VIPCLOTHNG,VIP CLOTHING LIMITED,67009,25.33
VIPIND,VIP INDUSTRIES LTD,985356,4455.17
VIPULLTD,VIPUL LIMITED,9670,2.16
VIRINCHI,VIRINCHI LIMITED,9997,3.15
VISAKAIND,VISAKA INDUSTRIES LIMITED,59864,49.41
VISHNU,VISHNU CHEMICALS LIMITED,500112,2497.43
VISHWARAJ,VISHWARAJ SUGAR IND LTD,120865,15.51
VLEGOV,VL E GOV AND IT SOL LTD,26918,7.31
VLSFINANCE,VLS FINANCE LTD,84041,192.11
VMART,VMART RETAIL LTD,86525,794.83
VMM,VISHAL MEGA MART LIMITED,8489780,12213.24
VMSTMT,VMS TMT LIMITED,11556,7.79
VOLTAMP,VOLTAMP TRANSFORMERS LTD,87356,7236.38
VOLTAS,VOLTAS LTD,435486,6121.77
VPRPL,VISHNU PRAKASH R PUNGLI L,3510253,4592.38
VRAJ,VRAJ IRON AND STEEL LTD,21655,40.06
VRLLOG,VRL LOGISTICS LIMITED,794640,2252.78
VSSL,VARDHMAN SPC STEEL LTD,103720,308.66
VSTIND,VST INDUSTRIES LTD,1424451,4162.13
VSTL,VIBHOR STEEL TUBES LTD,13727,22.83
VSTTILLERS,VST TILLERS TRACTORS LTD,49010,2686.33
VTL,VARDHMAN TEXTILES LIMITED,588597,2806.24
WAAREEENER,WAAREE ENERGIES LIMITED,1885733,64805.51
WAAREERTL,WAAREE RENEWABLE TECH LTD,672930,8212.23
WABAG,VA TECH WABAG LTD,930083,13409.25
WALCHANNAG,WALCHANDNAGAR INDUSTRIES,250784,467.36
WANBURY,WANBURY LIMITED,56617,150.01
WCIL,WESTERN CARRIERS (IND) L,1298354,1688.64
WEALTH,WEALTH FRST PORT. MG. LTD,1132,13.36
WEBELSOLAR,WEBSOL ENERGY SYSTEM LTD,952159,3431.29
WEL,WONDER ELECTRICALS LTD,1627055,2419.13
WELCORP,WELSPUN CORP LIMITED,1303708,11061.77
WELENT,WELSPUN ENTERPRISES LTD.,907437,4745.19
WELSPUNLIV,WELSPUN LIVING LIMITED,8378396,12136.98
WENDT,WENDT (INDIA) LIMITED,40137,3825.85
WESTLIFE,WESTLIFE FOODWORLD LTD,168787,1131.15
WEWORK,WEWORK INDIA MANAGEMENT L,9342,58.99
WHEELS,WHEELS INDIA LTD,116663,1026.09
WHIRLPOOL,WHIRLPOOL OF INDIA LTD,163991,2171.79
WINDLAS,WINDLAS BIOTECH LIMITED,236909,2140.81
WINDMACHIN,WINDSOR MACHINES LIMITED,132443,428.76
WIPRO,WIPRO LTD,9708754,24389.31
WOCKPHARMA,WOCKHARDT LIMITED,2009701,30128.14
WONDERLA,WONDERLA HOLIDAYS LTD.,186912,1605.46
WORTHPERI,WORTH PERIPHERALS LIMITED,18063,28.34
WSI,W.S.INDUSTRIES (I) LTD.,28249,23.34
WSTCSTPAPR,WEST COAST PAPER MILLS LT,331635,1781.92
XCHANGING,XCHANGING SOLUTIONS LTD,425489,431.66
XPROINDIA,XPRO INDIA LIMITED,103511,1261.19
YASHO,YASHO INDUSTRIES LIMITED,13306,232.40
YATHARTH,YATHARTH HOSP & TRA C S L,930221,6775.85
YATRA,YATRA ONLINE LIMITED,1790654,2840.48
YESBANK,YES BANK LIMITED,405523248,89212.70
YUKEN,YUKEN INDIA LIMITED,5809,61.05
ZAGGLE,ZAGGLE PREPA OCEAN SER L,2558798,9539.52
ZEEL,ZEE ENTERTAINMENT ENT LTD,38481057,48864.25
ZEELEARN,ZEE LEARN LIMITED,23500,2.31
ZEEMEDIA,ZEE MEDIA CORPORATION LTD,3439500,431.79
ZENSARTECH,ZENSAR TECHNOLOGIES  LTD,1257069,10019.60
ZENTEC,ZEN TECHNOLOGIES LIMITED,1099364,16779.63
ZFCVINDIA,ZF COM VE CTR SYS IND LTD,10947,1446.39
ZIMLAB,ZIM LABORATORIES LIMITED,25061,25.87
ZODIAC,ZODIAC ENERGY LIMITED,278,1.13
ZOTA,ZOTA HEALTH CARE LIMITED,94594,1165.75
ZUARI,ZUARI AGRO CHEMICALS LTD,410994,1138.63
ZUARIIND,ZUARI INDUSTRIES LIMITED,274028,964.85
ZYDUSLIFE,ZYDUS LIFESCIENCES LTD,764116,7665.07
ZYDUSWELL,ZYDUS WELLNESS LIMITED,299926,1370.96
,,,
 * Figures are rounded to the nearest decimal. ,,,
