SEBI REPORT AS ON Reporting date 10-NOV-2025,,,
,,,
,,,
Sr.No.,Particulars,Rs. In Lakhs ,
SPECIALITY,SPECIALITY REST LTD,55621,82.17
SPECTRUM,SPECTRUM ELECTRIC IND LTD,82,1.20
SPENCERS,SPENCER S RETAIL LIMITED,426909,312.45
SPIC,SPIC LTD,3315891,3350.89
SPLPETRO,SUPREME PETROCHEM LIMITED,120888,960.01
SPMLINFRA,SPML INFRA LIMITED,1417862,3736.42
SPORTKING,SPORTKING INDIA LIMITED,346369,394.41
SRD,SHANKAR LAL RAMPAL LTD,27132,22.61
SREEL,SREELEATHERS LIMITED,11291,28.85
SRF,SRF LTD,208132,6263.76
SRGHFL,SRG HOUSING FINANCE L,2,0.01
SRHHYPOLTD,SREE RAYALSEEMA HHP LTD.,55056,348.85
SRM,SRM CONTRACTORS LIMITED,96552,536.79
SSDL,SARASWATI SAREE DEPOT LTD,10593,10.14
SSWL,STEEL STRIPS WHEELS LTD.,932972,2191.57
STALLION,STALLION IND FLUOROCHEM L,46940,143.01
STANLEY,STANLEY LIFESTYLES LTD,102349,315.16
STAR,STRIDES PHARMA SCI LTD,695138,5635.09
STARCEMENT,STAR CEMENT LIMITED,1105248,2890.58
STARHEALTH,STAR HEALTH & AL INS CO L,974606,4666.32
STARPAPER,STAR PAPER MILLS LTD,858,1.60
STCINDIA,THE STATE TRADING CORPN,23505,32.62
STEELCAS,STEELCAST LIMITED,71746,160.95
STEELCITY,STEEL CITY SECURITIES LTD,538,0.55
STEELXIND,STEEL EXCHANGE INDIA LTD,4437396,471.54
STEL,STEL HOLDINGS LIMITED,260,1.25
STERTOOLS,STERLING TOOLS LIMITED,308109,1140.98
STLNETWORK,STL NETWORKS LIMITED,885631,239.19
STLTECH,STERLITE TECHNOLOGIES LTD,1203930,1430.57
STOVEKRAFT,STOVE KRAFT LIMITED,351630,2556.78
STYL,SESHAASAI TECHNOLOGIES L,3488,12.68
STYLAMIND,STYLAM INDUSTRIES LIMITED,146963,2938.52
STYLEBAAZA,BAAZAR STYLE RETAIL LTD,686624,2310.78
STYRENIX,STYRENIX PERFORMANCE LTD,128123,3410.94
SUBEXLTD,SUBEX LTD,1044162,163.70
SUBROS,SUBROS LIMITED,183550,1929.40
SUDARSCHEM,SUDARSHAN CHEMICAL INDS L,259869,3085.79
SUKHJITS,SUKHJIT STARCH & CHEM LTD,1710,3.51
SULA,SULA VINEYARDS LIMITED,2445239,7404.12
SUMICHEM,SUMITOMO CHEM INDIA LTD,803514,4359.53
SUMIT,SUMIT WOODS LIMITED,3100,2.67
SUMMITSEC,SUMMIT SECURITIES LTD,21212,467.30
SUNCLAY,SUNDARAM CLAYTON LIMITED,28351,506.79
SUNDARAM,SUNDARAM MULTI PAP LTD,34518,0.73
SUNDARMFIN,SUNDARAM FINANCE LTD,27271,1313.04
SUNDRMBRAK,SUNDARAM BRAK LININGS LTD,5490,42.92
SUNDRMFAST,SUNDRAM FASTENERS LTD,111016,1141.00
SUNDROP,SUNDROP BRANDS LIMITED,87925,688.93
SUNFLAG,SUNFLAG IRON AND STEEL CO,621287,1770.61
SUNPHARMA,SUN PHARMACEUTICAL IND L,518493,8766.48
SUNTECK,SUNTECK REALTY LIMITED,1076898,4890.82
SUNTV,SUN TV NETWORK LIMITED,602752,3617.14
SUPERHOUSE,SUPERHOUSE LIMITED,3568,6.36
SUPRAJIT,SUPRAJIT ENGINEERING LTD,267952,1259.03
SUPREME,SUPREME HOLDIN N HOSP I L,12100,9.53
SUPREMEIND,SUPREME INDUSTRIES LTD,219375,9385.14
SUPRIYA,SUPRIYA LIFESCIENCE LTD,437927,3167.16
SURAJEST,SURAJ ESTATE DEVELOPERS L,1205262,4005.35
SURAKSHA,SURAKSHA DIAGNOSTIC LTD,374720,1164.86
SURANASOL,SURANA SOLAR LIMITED,3298,1.15
SURANAT&P,SURANA TELECOM AND POW LT,30856,7.39
SURYAROSNI,SURYA ROSHNI LTD,870981,2651.92
SURYODAY,SURYODAY SMALL FIN BK LTD,559909,797.98
SUVEN,SUVEN LIFE SCIENCES LTD,168051,338.01
SUYOG,SUYOG TELEMATICS LIMITED,89135,707.09
SUZLON,SUZLON ENERGY LIMITED,154161810,93501.40
SVPGLOB,SVP GLOBAL TEXTILES LTD,3000,0.11
SWANCORP,SWAN CORP LIMITED,6096552,30507.19
SWARAJENG,SWARAJ ENGINES LTD,47303,1962.73
SWELECTES,SWELECT ENERGY SYS LTD,40669,352.53
SWIGGY,SWIGGY LIMITED,9032772,38376.00
SWSOLAR,STRLNG & WIL REN ENE LTD,8963278,25957.77
SYMPHONY,SYMPHONY LIMITED,218432,2397.34
SYNCOMF,SYNCOM FORMU (I) LTD,389598,69.42
SYNGENE,SYNGENE INTERNATIONAL LTD,657815,4511.35
SYRMA,SYRMA SGS TECHNOLOGY LTD,1868677,14563.04
SYSTMTXC,SYSTEMATIX CORP SERVICE L,3670,6.12
TAINWALCHM,TAINWALA CHEMICAL AND PLA,148,0.33
TAJGVK,TAJ GVK HOTELS & RESORTS,946559,4114.98
TALBROAUTO,TALBROS AUTO. COMP. LTD,239419,737.35
TANLA,TANLA PLATFORMS LIMITED,2738359,18660.51
TARC,TARC LIMITED,2330154,3989.41
TARIL,TRANS & RECTI. LTD,2386187,10841.40
TARMAT,TARMAT LIMITED,7551,4.29
TARSONS,TARSONS PRODUCTS LIMITED,1513871,5569.81
TASTYBITE,TASTY BITE EATABLES LTD,7678,827.04
TATACAP,TATA CAPITAL LIMITED,100652,327.23
TATACHEM,TATA CHEMICALS LTD,1538715,14421.76
TATACOMM,TATA COMMUNICATIONS LTD,226525,4055.99
TATACONSUM,TATA CONSUMER PRODUCT LTD,442708,4950.88
TATAELXSI,TATA ELXSI LIMITED,443354,26612.47
TATAGOLD,TATAAML-TATAGOLD,24798239,2924.96
TATAINVEST,TATA INVESTMENT CORP LTD,1680057,15429.82
TATAPOWER,TATA POWER CO LTD,9350400,37305.26
TATASTEEL,TATA STEEL LIMITED,12863692,21063.76
TATATECH,TATA TECHNOLOGIES LIMITED,3479399,26623.21
TATSILV,TATAAML-TATSILV,26200295,4135.27
TATVA,TATVA CHIN PHARM CHEM LTD,194006,2390.31
TBOTEK,TBO TEK LIMITED,90214,1428.05
TBZ,TRIB BHIMJI ZAVERI LTD,472285,931.45
TCI,TRANSPORT CORPN OF INDIA,20644,240.16
TCIEXP,TCI EXPRESS LIMITED,122746,961.79
TCPLPACK,TCPL PACKAGING LIMITED,25691,1028.74
TCS,TATA CONSULTANCY SERV LT,4432910,141761.63
TDPOWERSYS,TD POWER SYSTEMS LTD.,752099,4736.14
TEAMLEASE,TEAMLEASE SERVICES LTD.,100868,1991.36
TECH,BIRLASLAMC - TECH,20142,7.85
TECHM,TECH MAHINDRA LIMITED,1624376,24925.72
TECHNOE,TECHNO ELEC & ENG CO. LTD,601443,8464.18
TEGA,TEGA INDUSTRIES LIMITED,1536708,30656.40
TEJASNET,TEJAS NETWORKS LIMITED,4539664,31389.27
TEXINFRA,TEXMACO INFRA & HOLDG LTD,766275,876.47
TEXMOPIPES,TEXMO PIPE & PRODUCTS LTD,13114,8.35
TEXRAIL,TEXMACO RAIL & ENG. LTD.,9013137,14723.57
TFCILTD,TOURISM FINANCE CORP. OF,63798046,35204.05
THANGAMAYL,THANGAMAYIL JEWELLERY LTD,19913,500.19
THEINVEST,THE INVEST TRUST OF IND L,1715,2.47
THEJO,THEJO ENGINEERING LIMITED,4784,93.58
THELEELA,LEELA PALACES HOTEL LTD,253968,1127.29
THEMISMED,THEMIS MEDICARE LTD.,210199,333.65
THERMAX,THERMAX LTD,266205,9203.16
THOMASCOOK,THOMAS COOK (INDIA) LTD,2514228,4260.05
THOMASCOTT,THOMAS SCOTT (INDIA) LTD,2066,8.56
THYROCARE,THYROCARE TECH LTD,106902,1410.10
TI,TILAKNAGAR INDUSTRIES LTD,3267710,14687.02
TIGERLOGS,TIGER LOGISTICS (INDIA) L,23580,10.21
TIIL,TECHNOCRAFT IND LTD,29805,801.26
TIINDIA,TUBE INVEST OF INDIA LTD,247210,7883.60
TIMETECHNO,TIME TECHNOPLAST LTD.,2589277,5774.49
TIMKEN,TIMKEN INDIA LTD.,67980,2304.59
TINNARUBR,TINNA RUBBER AND INFR LTD,19097,184.55
TIPSFILMS,TIPS FILMS LIMITED,115,0.56
TIPSMUSIC,TIPS MUSIC LIMITED,657928,3833.86
TIRUMALCHM,THIRUMALAI CHEMICALS LTD,1572093,4594.67
TITAGARH,TITAGARH RAIL SYSTEMS LTD,2929697,27284.74
TITAN,TITAN COMPANY LIMITED,217753,7788.75
TMB,TAMILNAD MERCA BANK LTD,287443,1319.86
TMPV,TATA MOTORS PASS VEH LTD,12884828,81641.58
TNIDETF,TATAAML - TNIDETF,49884,46.26
TNPETRO,TAMILNADU PETROPRODUCTS L,83983,93.19
TNPL,TAMILNADU NEWSPRT & PAPER,638480,1093.52
TOKYOPLAST,TOKYO PLAST INTL LTD,5139,6.65
TOLINS,TOLINS TYRES LIMITED,287859,541.53
TOP100CASE,ZERODHAAMC - TOP100CASE,281844,30.95
TOP10ADD,DSPAMC - TOP10ADD,68598,66.30
TOP15IETF,ICICIPRAMC - TOP15IETF,10861,1.17
TORNTPHARM,TORRENT PHARMACEUTICALS L,34040,1234.93
TORNTPOWER,TORRENT POWER LTD,661653,9050.03
TPHQ,TEAMO PRODUCTIONS HQ LTD,10000,0.07
TPLPLASTEH,TPL PLASTECH LIMITED,30304,26.08
TRACXN,TRACXN TECHNOLOGIES LTD,291086,189.41
TRANSRAILL,TRANSRAIL LIGHTING LTD,2673042,19356.67
TRANSWORLD,TRANSWORLD SHIP LINES LTD,67393,216.15
TRAVELFOOD,TRAVEL FOOD SERVICES LTD,57529,765.95
TREJHARA,TREJHARA SOLUTIONS LTD,1,0.00
TREL,TRANSINDIA REAL ESTATE L,40395,15.33
TRENT,TRENT LTD,2363396,120141.41
TRF,TRF LIMITED,28343,104.97
TRIDENT,TRIDENT LIMITED,29194825,9317.30
TRITURBINE,TRIVENI TURBINE LIMITED,1011639,6003.39
TRIVENI,TRIVENI ENGG. & INDS. LTD,1194647,4628.01
TRU,TRUCAP FINANCE LIMITED,16622,2.00
TRUALT,TRUALT BIOENERGY LIMITED,68974,326.87
TSFINV,TSF INVESTMENTS LIMITED,307740,1607.28
TTKHLTCARE,TTK HEALTHCARE LIMITED,2261,29.65
TTKPRESTIG,TTK PRESTIGE LTD,107128,764.33
TTL,T T LIMITED,30052,2.70
TTML,TATA TELESERV(MAHARASTRA),721800,437.22
TVSELECT,TVS ELECTRONICS LTD,42155,264.02
TVSHLTD,TVS HOLDINGS LIMITED,1994,271.96
TVSMOTOR,TVS MOTOR COMPANY  LTD,316307,10987.42
TVSSCS,TVS SUPPLY CHAIN SOL L,2976830,4236.38
TVSSRICHAK,TVS SRICHAKRA LIMITED,4366,166.12
TVTODAY,TV TODAY NETWORK LTD,246336,447.18
UBL,UNITED BREWERIES LTD,177562,3404.35
UCAL,UCAL LIMITED,32011,45.15
UCOBANK,UCO BANK,36622065,12535.26
UDS,UPDATER SERVICES LIMITED,965802,2669.73
UFBL,UNITED FOODBRANDS LIMITED,387056,1046.33
UFLEX,UFLEX LIMITED,169816,956.81
UFO,UFO MOVIEZ INDIA LTD.,161022,137.14
UGARSUGAR,THE UGAR SUGAR WORKS LTD,262698,134.49
UGROCAP,UGRO CAPITAL LIMITED,639472,1158.41
UJJIVANSFB,UJJIVAN SMALL FINANC BANK,18796872,8911.11
ULTRACEMCO,ULTRATECH CEMENT LIMITED,143402,17430.53
UMAEXPORTS,UMA EXPORTS LIMITED,500,0.24
UMIYA-MRO,UMIYA BUILDCON LIMITED,3267,3.46
UNICHEMLAB,UNICHEM LABORATORIES LTD,87552,516.36
UNIDT,UNITED DRILLING TOOLS LTD,3176,7.36
UNIECOM,UNICOMMERCE ESOLUTIONS L,1065408,1522.02
UNIENTER,UNIPHOS ENTERPRISES LTD,1000,1.70
UNIMECH,UNIMECH AEROSPACE N MFG L,29303,309.49
UNIONBANK,UNION BANK OF INDIA,16848307,23426.33
UNIONGOLD,UNIONAMC - UNIONGOLD,2006,2.45
UNIPARTS,UNIPARTS INDIA LIMITED,338448,1626.48
UNITDSPR,UNITED SPIRITS LIMITED,901384,12682.90
UNITECH,UNITECH LTD,33500,2.44
UNITEDTEA,UNITED NILGIRI TEA LTD,50,0.25
UNIVCABLES,UNIVERSAL CABLES LTD,242615,1582.99
UNOMINDA,UNO MINDA LIMITED,327237,4067.11
UPL,UPL LIMITED,959404,6720.07
URBANCO,URBAN COMPANY LIMITED,351107,495.95
URJA,URJA GLOBAL LIMITED,282377,39.88
USHAMART,USHA MARTIN LTD.,1849559,7688.23
USK,UDAYSHIVAKUMAR INFRA LTD,14030,4.24
UTIAMC,UTI ASSET MNGMT CO LTD,286091,3784.87
UTIBANKETF,UTIAMC - UTIBANKETF,35107,20.30
UTINEXT50,UTIAMC - UTINEXT50,167807,129.95
UTINIFTETF,UTIAMC - UTINIFTETF,9146,25.56
UTISENSETF,UTIAMC - UTISENSETF,473,4.25
UTISXN50,UTIAMC - UTISXN50,3815,3.47
UTKARSHBNK,UTKARSH SMALL FIN BANK L,44600513,8947.24
UTTAMSUGAR,UTTAM SUGAR MILLS LTD.,271032,855.33
UYFINCORP,U. Y. FINCORP LIMITED,30658,5.37
V2RETAIL,V2 RETAIL LIMITED,872752,20104.72
VADILALIND,VADILAL INDUSTRIES LTD,17310,948.07
VAIBHAVGBL,VAIBHAV GLOBAL LIMITED,1198271,3175.58
VAISHALI,VAISHALI PHARMA LIMITED,891926,96.27
VAKRANGEE,VAKRANGEE LIMITED,760549,68.97
VAL30IETF,ICICIPRAMC - VAL30IETF,8159,1.14
VALIANTLAB,VALIANT LABORATORIES LTD,24790,24.87
VALIANTORG,VALIANT ORGANICS LIMITED,155,0.77
VARDHACRLC,VARDHAMAN ACRYLICS LTD,1675,0.77
VARDMNPOLY,VARDHMAN POLYTEX LTD.,2500,0.20
VARROC,VARROC ENGINEERING LTD.,332724,2044.46
VASCONEQ,VASCON ENGINEERS LTD,5037507,3218.57
VASWANI,VASWANI IND LTD,1240,0.72
VBL,VARUN BEVERAGES LIMITED,8470018,42620.71
VEDL,VEDANTA LIMITED,13146197,61071.15
VEEDOL,VEEDOL CORPORATION LTD,64043,1187.88
VENKEYS,VENKY S (INDIA) LIMITED,177501,2803.10
VENTIVE,VENTIVE HOSPITALITY LTD,1166852,8781.36
VENUSPIPES,VENUS PIPES & TUBES LTD,262681,3748.86
VENUSREM,VENUS REMEDIES LIMITED,1412,6.20
VERANDA,VERANDA LEARNING SOL LTD,734617,1754.98
VESUVIUS,VESUVIUS INDIA LTD,235661,1263.62
VETO,VETO SWITCHGEAR CABLE LTD,10786,12.98
VGUARD,V-GUARD IND LTD.,375988,1469.00
VHL,VARDHMAN HOLDINGS LIMITED,4,0.16
VIDHIING,VIDHI SPCLTY F INGRDNTS L,823269,3558.45
VIJAYA,VIJAYA DIAGNOSTIC CEN LTD,100187,1067.93
VIKASECO,VIKAS ECOTECH LIMITED,86246,1.83
VIKASLIFE,VIKAS LIFECARE LIMITED,877151,24.30
VIKRAMSOLR,VIKRAM SOLAR LIMITED,1233555,4145.43
VIKRAN,VIKRAN ENGINEERING LTD,2336733,2355.26
VIMTALABS,VIMTA LABS LIMITED,434090,3122.17
VINATIORGA,VINATI ORGANICS LTD,63127,1120.69
VINCOFE,VINTAGE COFFEE N BVRGS L,1949004,3095.66
VINDHYATEL,VINDHYA TELELINKS LTD,120301,1911.59
VINYLINDIA,VINYL CHEMICALS (I) LTD.,18608,56.59
VIPCLOTHNG,VIP CLOTHING LIMITED,85902,33.05
VIPIND,VIP INDUSTRIES LTD,983678,4454.75
VIPULLTD,VIPUL LIMITED,9487,2.14
VIRINCHI,VIRINCHI LIMITED,9997,3.15
VISAKAIND,VISAKA INDUSTRIES LIMITED,59722,49.67
VISHNU,VISHNU CHEMICALS LIMITED,495260,2470.74
VISHWARAJ,VISHWARAJ SUGAR IND LTD,120665,15.51
VLEGOV,VL E GOV AND IT SOL LTD,15818,5.11
VLSFINANCE,VLS FINANCE LTD,71071,165.55
VMART,VMART RETAIL LTD,134587,1181.28
VMM,VISHAL MEGA MART LIMITED,7655336,11087.49
VMSTMT,VMS TMT LIMITED,5932,4.01
VOLTAMP,VOLTAMP TRANSFORMERS LTD,100130,8233.38
VOLTAS,VOLTAS LTD,414984,5864.59
VPRPL,VISHNU PRAKASH R PUNGLI L,3520956,4619.22
VRAJ,VRAJ IRON AND STEEL LTD,23480,43.05
VRLLOG,VRL LOGISTICS LIMITED,830279,2348.58
VSSL,VARDHMAN SPC STEEL LTD,108727,323.62
VSTIND,VST INDUSTRIES LTD,1446429,4228.71
VSTL,VIBHOR STEEL TUBES LTD,11917,20.33
VSTTILLERS,VST TILLERS TRACTORS LTD,52884,2896.05
VTL,VARDHMAN TEXTILES LIMITED,634913,3010.77
WAAREEENER,WAAREE ENERGIES LIMITED,1879428,64672.77
WAAREERTL,WAAREE RENEWABLE TECH LTD,672524,8223.20
WABAG,VA TECH WABAG LTD,941441,13577.03
WALCHANNAG,WALCHANDNAGAR INDUSTRIES,239258,449.01
WANBURY,WANBURY LIMITED,58932,156.02
WCIL,WESTERN CARRIERS (IND) L,1278442,1664.90
WEALTH,WEALTH FRST PORT. MG. LTD,1190,14.02
WEBELSOLAR,WEBSOL ENERGY SYSTEM LTD,413725,5411.68
WEL,WONDER ELECTRICALS LTD,1634506,2428.12
WELCORP,WELSPUN CORP LIMITED,1708725,14771.27
WELENT,WELSPUN ENTERPRISES LTD.,877843,4579.90
WELSPUNLIV,WELSPUN LIVING LIMITED,8715936,12503.66
WENDT,WENDT (INDIA) LIMITED,40276,3844.17
WESTLIFE,WESTLIFE FOODWORLD LTD,163271,1102.40
WEWORK,WEWORK INDIA MANAGEMENT L,7202,46.01
WHEELS,WHEELS INDIA LTD,113622,999.34
WHIRLPOOL,WHIRLPOOL OF INDIA LTD,150194,2010.01
WINDLAS,WINDLAS BIOTECH LIMITED,235132,2130.62
WINDMACHIN,WINDSOR MACHINES LIMITED,134697,436.71
WIPRO,WIPRO LTD,12511516,31180.56
WOCKPHARMA,WOCKHARDT LIMITED,2034521,30523.30
WONDERLA,WONDERLA HOLIDAYS LTD.,176449,1552.40
WORTHPERI,WORTH PERIPHERALS LIMITED,18063,28.34
WSI,W.S.INDUSTRIES (I) LTD.,29591,24.45
WSTCSTPAPR,WEST COAST PAPER MILLS LT,332868,1793.87
XCHANGING,XCHANGING SOLUTIONS LTD,420338,427.68
XPROINDIA,XPRO INDIA LIMITED,98453,1210.67
YASHO,YASHO INDUSTRIES LIMITED,12577,219.61
YATHARTH,YATHARTH HOSP & TRA C S L,800508,5791.88
YATRA,YATRA ONLINE LIMITED,1586412,2264.28
YESBANK,YES BANK LIMITED,403828774,88790.09
YUKEN,YUKEN INDIA LIMITED,5760,60.61
ZAGGLE,ZAGGLE PREPA OCEAN SER L,2357732,8681.83
ZEEL,ZEE ENTERTAINMENT ENT LTD,39063828,49613.01
ZEELEARN,ZEE LEARN LIMITED,23500,2.31
ZEEMEDIA,ZEE MEDIA CORPORATION LTD,3559943,447.73
ZENSARTECH,ZENSAR TECHNOLOGIES  LTD,1268166,10112.74
ZENTEC,ZEN TECHNOLOGIES LIMITED,1063687,16323.98
ZFCVINDIA,ZF COM VE CTR SYS IND LTD,11379,1504.10
ZIMLAB,ZIM LABORATORIES LIMITED,17790,20.28
ZODIAC,ZODIAC ENERGY LIMITED,168,0.72
ZOTA,ZOTA HEALTH CARE LIMITED,95856,1184.40
ZUARI,ZUARI AGRO CHEMICALS LTD,424652,1172.95
ZUARIIND,ZUARI INDUSTRIES LIMITED,293797,1029.65
ZYDUSLIFE,ZYDUS LIFESCIENCES LTD,754459,7590.71
ZYDUSWELL,ZYDUS WELLNESS LIMITED,284537,1300.78
,,,
 * Figures are rounded to the nearest decimal. ,,,
