sebi_report_as_on_reporting_date_18nov2025,unnamed_1,unnamed_2,unnamed_3
NIF10GETF,UTIAMC - NIF10GETF,2319,0.61
NIF5GETF,UTIAMC - NIF5GETF,4168,2.66
NIFMID150,UTIAMC - NIFMID150,22372,49.08
NIFTY1,KOTAK NIFTY ETF,64377,181.28
NIFTY100EW,KOTAKMAMC - NIFTY100EW,14023,4.78
NIFTY50ADD,DSPAMC - DSPN50ETF,6630,17.17
NIFTYBEES,NIP IND ETF NIFTY BEES,5043760,14328.69
NIFTYBETF,BFAM - NIFTYBETF,2906,7.58
NIFTYCASE,ZERODHAAMC - NIFTYCASE,14579,1.50
NIFTYETF,MIRAEAMC - MAN50ETF,100859,271.51
NIFTYIETF,ICICI PRUD NIFTY ETF,522477,1457.07
NIFTYQLITY,BIRLASLAMC - NIFTYQLITY,18123,3.82
NIITLTD,NIIT LIMITED,2887136,4050.31
NIITMTS,NIIT LEARNING SYSTEMS LTD,149044,522.30
NILAINFRA,NILA INFRASTRUCTURES LTD,52658,6.55
NILASPACES,NILA SPACES LIMITED,1919,0.32
NILKAMAL,NILKAMAL LIMITED,10326,169.89
NINSYS,NINTEC SYSTEMS LIMITED,3599,17.34
NIPPOBATRY,INDO-NATIONAL LIMITED,200,0.86
NITCO,NITCO LIMITED,1692420,1904.54
NITINSPIN,NITIN SPINNERS LIMITED,292233,1070.34
NIVABUPA,NIVA BUPA HEALTH INS CO L,6305534,5253.23
NLCINDIA,NLC INDIA LIMITED,5363798,13299.58
NMDC,NMDC LTD.,26868505,19979.48
NOCIL,NOCIL LIMITED,2454948,5065.76
NORTHARC,NORTHERN ARC CAPITAL LTD,3252282,8313.73
NOVAAGRI,NOVA AGRITECH LIMITED,24953,13.88
NPBET,TATAAML - NPBET,1165,3.33
NPST,NETWORK PEOPLE SRV TECH L,50216,993.09
NRBBEARING,NRB BEARING LIMITED,483792,1431.62
NRL,NUPUR RECYCLERS LIMITED,31193,24.48
NSIL,NALWA SONS INVESTMENT LTD,2539,200.18
NSLNISP,NMDC STEEL LIMITED,22473304,10151.44
NTPC,NTPC LTD,8752245,30235.84
NTPCGREEN,NTPC GREEN ENERGY LIMITED,16046043,16934.61
NUCLEUS,NUCLEUS SOFTWARE EXPORTS,67243,755.64
NUVAMA,NUVAMA WEALTH MANAGE LTD,99380,6995.88
NUVOCO,NUVOCO VISTAS CORP LTD,788536,3284.23
NV20,KOTAKMAMC - KTKNV20ETF,3476,5.31
NV20BEES,NIP IND ETF ETF NV20,16066,23.94
NV20IETF,ICICI PRUDENTIAL NV20 ETF,662742,96.76
NYKAA,FSN E COMMERCE VENTURES,2012873,4901.52
OAL,ORIENTAL AROMATICS LTD,21124,96.01
OBCL,ORISSA BENGAL CARRIER LTD,1382,0.84
OBEROIRLTY,OBEROI REALTY LIMITED,354796,6563.72
OCCL,ORIENTAL CARBN & CHEM LTD,649,2.03
OCCLLTD,OCCL LIMITED,19853,24.11
OFSS,ORACLE FIN SERV SOFT LTD.,302163,26589.21
OIL,OIL INDIA LTD,2839524,12893.97
OILCOUNTUB,OIL COUNTRY TUBULAR LTD,251,0.16
OILIETF,ICICIPRAMC - OILIETF,2108215,247.39
OLAELEC,OLA ELECTRIC MOBILITY LTD,2838998,1721.55
OLECTRA,OLECTRA GREENTECH LIMITED,2232711,33592.21
OMAXAUTO,OMAX AUTOS LTD,4002,3.96
OMAXE,OMAXE LIMITED,442868,399.39
OMFREIGHT,OM FREIGHT FORWARDERS LTD,63015,60.21
OMINFRAL,OM INFRA LIMITED,497800,582.60
ONEPOINT,ONE POINT ONE SOL LTD,1705540,832.39
ONESOURCE,ONESOURCE SPECL PHARMA L,224374,4449.80
ONGC,OIL AND NATURAL GAS CORP.,11596964,29728.50
ONMOBILE,ONMOBILE GLOBAL LTD.,1443921,951.15
ONWARDTEC,ONWARD TECHNOLOGIES LTD,22680,70.62
OPTIEMUS,OPTIEMUS INFRACOM LTD,650090,3844.33
ORCHPHARMA,ORCHID PHARMA LIMITED,192493,1551.28
ORICONENT,ORICON ENTERPRISES LTD,367292,192.26
ORIENTBELL,ORIENT BELL LIMITED,759,3.18
ORIENTCEM,ORIENT CEMENT LTD.,2680566,6274.17
ORIENTCER,ORIENT CERATECH LIMITED,55913,21.57
ORIENTELEC,ORIENT ELECTRIC LIMITED,288103,638.35
ORIENTHOT,ORIENT HOTELS LTD,2542728,3457.78
ORIENTPPR,ORIENT PAPER AND INDS LTD,3043048,985.16
ORIENTTECH,ORIENT TECHNOLOGIES LTD,606725,2660.63
ORISSAMINE,ORISSA MIN DEV CO LTD,40404,2357.02
OSWALAGRO,OSWAL AGRO MILLS LTD,130358,108.85
OSWALGREEN,OSWAL GREENTECH LIMITED,344004,141.16
OSWALPUMPS,OSWAL PUMPS LIMITED,727105,5382.27
PACEDIGITK,PACE DIGITEK LIMITED,304803,655.07
PAGEIND,PAGE INDUSTRIES LTD,13640,5826.86
PAISALO,PAISALO DIGITAL LIMITED,15105964,5675.61
PAKKA,PAKKA LIMITED,272525,449.59
PANACEABIO,PANACEA BIOTEC LTD,437205,1837.29
PANAMAPET,PANAMA PETROCHEM LTD,113867,372.14
PANCARBON,PANA CARBON IND CO LTD,100,0.50
PARACABLES,PARAMOUNT COMM LTD,2320950,1233.72
PARADEEP,PARADEEP PHOSPHATES LTD,10525166,18977.42
PARAGMILK,PARAG MILK FOODS LTD.,3886339,8990.81
PARAS,PARAS DEF AND SPCE TECH L,652408,4984.84
PARKHOTELS,PARKHOTELS,4516187,6908.92
PARSVNATH,PARSVNATH DEVELOPER LTD,309318,47.46
PASUPTAC,PASUPATI ACRYLON LIMITED,5050,2.63
PATANJALI,PATANJALI FOODS LIMITED,3326719,20184.93
PATELENG,PATEL ENGINEERING LTD.,5869718,2481.45
PATELRMART,PATEL RETAIL LIMITED,308074,696.81
PATINTLOG,PATEL INT. LOG. LTD,103110,17.66
PAVNAIND,PAVNA INDUSTRIES LIMITED,25679,11.14
PAYTM,ONE 97 COMMUNICATIONS LTD,1523771,15657.68
PCBL,PCBL CHEMICAL LIMITED,4685056,18677.85
PCJEWELLER,PC JEWELLER LTD,93140857,12359.08
PDMJEPAPER,PUDUMJEE PAPER PRO. LTD,134790,163.16
PDSL,PDS LIMITED,442609,1744.58
PEARLPOLY,PEARL POLYMERS LTD,1282,0.37
PEL,PIRAMAL ENTERPRISES LTD,7,0.08
PENIND,PENNAR INDUSTRIES LTD,1884493,4332.80
PENINLAND,PENINSULA LAND LIMITED,208217,73.94
PERSISTENT,PERSISTENT SYSTEMS LTD,184423,10520.24
PETRONET,PETRONET LNG LIMITED,3135303,9171.37
PFC,POWER FIN CORP LTD.,19217075,78940.61
PFIZER,PFIZER LTD,63431,3383.07
PFOCUS,PRIME FOCUS LIMITED,1107666,1968.25
PFS,PTC INDIA FIN SERV LTD,2554110,1015.64
PGEL,PG ELECTROPLAST LTD,2866650,15853.50
PGHH,P&G HYGIENE & HEALTH CARE,8628,1186.25
PGHL,PROCTER & GAMBLE HEALTH L,17176,1051.20
PGIL,PEARL GLOBAL IND LIMITED,122391,1927.16
PHARMABEES,NIPPONAMC - NETFPHARMA,5549246,1255.88
PHOENIXLTD,THE PHOENIX MILLS LTD,136290,2291.37
PICCADIL,PICCADILY AGRO INDUSTRI L,296413,2016.01
PIDILITIND,PIDILITE INDUSTRIES LTD,483589,7306.55
PIIND,PI INDUSTRIES LTD,178667,6685.04
PILANIINVS,PILANI INV & IND COR LTD,4282,228.11
PILITA,PIL ITALICA LIFESTYLE LTD,70649,10.11
PIRAMALFIN,PIRAMAL FINANCE LIMITED,0,0.00
PITTIENG,PITTI ENGINEERING LIMITED,154261,1536.73
PIXTRANS,PIX TRANSMISSIONS LIMITED,33922,523.91
PLASTIBLEN,PLASTIBLENDS INDIA LTD,1650,3.23
PLATIND,PLATINUM INDUSTRIES LTD,546587,1611.18
PLAZACABLE,PLAZA WIRES LIMITED,14798,7.62
PNB,PUNJAB NATIONAL BANK,27587087,30700.97
PNBGILTS,PNB GILTS LIMITED,4027969,4134.49
PNBHOUSING,PNB HOUSING FIN LTD.,1755918,16093.85
PNCINFRA,PNC INFRATECH LTD.,1747941,5515.73
PNGJL,P N GADGIL JEWELLERS LTD,747549,4728.67
POCL,PONDY OXIDES & CHEM LTD,358632,4745.54
POKARNA,POKARNA LIMITED,210508,1889.25
POLICYBZR,PB FINTECH LIMITED,320421,5826.70
POLYCAB,POLYCAB INDIA LIMITED,149402,10033.43
POLYMED,POLY MEDICURE LIMITED,285571,6133.78
POLYPLEX,POLYPLEX CORPORATION LTD,351120,4025.59
PONNIERODE,PONNIE SUGARS (ERODE) LTD,20460,64.74
POONAWALLA,POONAWALLA FINCORP LTD,5026710,23610.65
POWERGRID,POWER GRID CORP. LTD.,7918979,22890.23
POWERINDIA,HITACHI ENERGY INDIA LTD,34094,6596.30
POWERMECH,POWER MECH PROJECTS LTD.,352522,9869.74
PPL,PRAKASH PIPES LIMITED,241201,829.76
PPLPHARMA,PIRAMAL PHARMA LIMITED,8608185,17759.46
PRABHA,PRABHA ENERGY LIMITED,21095,46.72
PRAJIND,PRAJ INDUSTRIES LTD,4891808,21236.16
PRAKASH,PRAKASH INDUSTRIES LTD,4126313,6733.57
PRAKASHSTL,PRAKASH STEELAGE LTD,1080,0.09
PRECAM,PRECISION CAMSHAFTS LTD.,721090,1533.38
PRECWIRE,PRECISION WIRES INDIA LTD,516527,1078.68
PREMEXPLN,PREMIER EXPLOSIVES LTD,1045069,6268.39
PREMIERENE,PREMIER ENERGIES LIMITED,4917512,51891.43
PREMIERPOL,PREMIER POLYFILM LTD,5987,2.75
PRESTIGE,PRESTIGE ESTATE LTD,289046,4847.99
PRICOLLTD,PRICOL LIMITED,450660,2349.66
PRIMESECU,PRIME SECURITIES LIMITED,866007,2358.98
PRIMO,PRIMO CHEMICALS LIMITED,11490,2.99
PRINCEPIPE,PRINCE PIPES FITTINGS LTD,887780,3168.24
PRITI,PRITI INTERNATIONAL LTD,1661,1.27
PRITIKAUTO,PRITIKA AUTO INDUS LTD,54268,12.46
PRIVISCL,PRIVI SPECIALITY CHE LTD,322423,8017.49
PROSTARM,PROSTARM INFO SYSTEMS LTD,527565,1047.56
PROTEAN,PROTEAN EGOV TECHNO LTD,1243981,11935.17
PROZONER,PROZONE REALTY LIMITED,34496,16.99
PRSMJOHNSN,PRISM JOHNSON LIMITED,1351156,2192.59
PRUDENT,PRUDENT CORP ADV SER LTD,41941,1097.59
PSB,PUNJAB & SIND BANK,9239849,3099.26
PSPPROJECT,PSP PROJECTS LIMITED,507528,4208.79
PSUBANK,KOTAK PSU BANK,32238,254.56
PSUBANKADD,DSPAMC - DSPPSBKETF,46574,36.98
PSUBNKBEES,NIP IND ETF PSU BANK BEES,9526047,8240.94
PSUBNKIETF,ICICIPRAMC - PSUBANKICI,442919,350.10
PTC,PTC INDIA LIMITED,3665058,6507.52
PTCIL,PTC INDUSTRIES LIMITED,24668,3783.97
PTL,PTL ENTERPRISES LTD,7759,3.16
PUNJABCHEM,PUNJAB CHEM & CROP PROT L,19255,252.68
PURVA,PURAVANKARA LIMITED,771789,2200.22
PVP,PVP VENTURES LIMITED,284,0.07
PVRINOX,PVR INOX LIMITED,1002765,11744.21
PVSL,POPULAR VEHICLES N SER L,85106,121.89
PVTBANIETF,ICICIPRAMC - ICICIBANKP,1266953,352.84
PVTBANKADD,DSPAMC - DSPPVBKETF,39060,10.79
PYRAMID,PYRAMID TECHNOPLAST LTD,37395,65.06
QGOLDHALF,QUANTUM GOLD FUND,305682,298.95
QNIFTY,QUANTUM NIFTY 50 ETF,353,9.61
QPOWER,QUALITY POWER ELEC EQUP L,935776,7611.21
QUADFUTURE,QUADRANT FUTURE TEK LTD,717707,2833.67
QUAL30IETF,ICICIPRAMC - ICICIQTY30,392608,85.36
QUESS,QUESS CORP LIMITED,824263,2281.16
QUICKHEAL,QUICK HEAL TECH LTD,619739,2182.89
RACE,RACE ECO CHAIN LIMITED,56611,141.00
RACLGEAR,RACL GEARTECH LIMITED,91635,1013.79
RADHIKAJWE,RADHIKA JEWELTECH LIMITED,518354,482.87
RADIANTCMS,RADIANT CASH MGMT SER LTD,308653,190.56
RADICO,RADICO KHAITAN LTD,125536,3834.50
RADIOCITY,MUSIC BROADCAST LIMITED,17917,1.69
RAILTEL,RAILTEL CORP OF IND LTD,6842918,27822.65
RAIN,RAIN INDUSTRIES LIMITED,6995638,9858.72
RAINBOW,RAINBOW CHILDRENS MED LTD,219579,3097.68
RAJESHEXPO,RAJESH EXPORTS LTD,1852521,3991.65
RAJOOENG,RAJOO ENGINEERS LIMITED,1522966,1507.65
RAJRATAN,RAJRATAN GLOBAL WIRE LTD,464574,1774.75
RAJSREESUG,RAJSHREE SUGAR & CHEMICAL,5931,2.51
RALLIS,RALLIS INDIA LTD,1667661,5040.69
RAMASTEEL,RAMA STEEL TUBES LIMITED,59259245,6236.96
RAMCOCEM,THE RAMCO CEMENTS LIMITED,481604,4951.46
RAMCOIND,RAMCO INDUSTRIES LIMITED,763492,2474.45
RAMCOSYS,RAMCO SYSTEMS LTD.,91748,551.88
RAMKY,RAMKY INFRA LTD,1527170,9086.47
RAMRAT,RAM RATNA WIRES LIMITED,88618,583.91
RANASUG,RANA SUGARS LTD.,225820,44.33
RANEHOLDIN,RANE HOLDINGS LIMITED,18970,306.34
RATEGAIN,RATEGAIN TRAVEL TECHN LTD,2938232,17434.19
RATNAMANI,RATNAMANI MET & TUB LTD.,55256,1445.43
RATNAVEER,RATNAVEER PRECISION ENG L,355258,549.51
RAYMOND,RAYMOND LTD,812225,5654.22
RAYMONDLSL,RAYMOND LIFESTYLE LIMITED,471091,5679.33
RAYMONDREL,RAYMOND REALTY LIMITED,843325,5234.37
RBA,RESTAURANT BRAND ASIA LTD,7589762,5913.00
RBLBANK,RBL BANK LIMITED,11914255,34153.95
RBZJEWEL,RBZ JEWELLERS LIMITED,113034,177.11
RCF,RASHTRIYA CHEMICALS & FER,9493773,15467.57
RECLTD,REC LIMITED,20348930,81355.81
REDINGTON,REDINGTON LIMITED,3346079,9691.90
REDTAPE,REDTAPE LIMITED,1381221,2017.78
REFEX,REFEX INDUSTRIES LIMITED,511689,1955.92
REGAAL,REGAAL RESOURCES LIMITED,307467,281.21
RELAXO,RELAXO FOOT LTD.,709135,3402.32
RELCHEMQ,RELIANCE CHEMOTEX IND LTD,226,0.40
RELIANCE,RELIANCE INDUSTRIES LTD,4300265,60794.65
RELIGARE,RELIGARE ENTER. LTD.,5770882,14867.62
RELINFRA,RELIANCE INFRASTRUCTU LTD,131968,308.68
RELTD,RAVINDRA ENERGY LIMITED,90362,150.45
REMSONSIND,REMSONS INDUSTRIES LTD,199743,286.50
RENUKA,SHREE RENUKA SUGARS LTD,21543915,7626.51
REPCOHOME,REPCO HOME FINANCE LTD,764926,3214.31
REPRO,REPRO INDIA LIMITED,10377,56.66
RESPONIND,RESPONSIVE INDUSTRIES LTD,924033,2028.42
RGL,RENAISSANCE GLOBAL LTD,1193251,1604.84
RHETAN,RHETAN TMT LIMITED,51630,12.25
RHIM,RHI MAGNESITA INDIA LTD,867430,4364.69
RICOAUTO,RICO AUTO INDUSTRIES LTD,1377014,1424.59
RIIL,RELIANCE INDUSTRIAL INFRA,458371,4638.46
RISHABH,RISHABH INSTRUMENTS LTD,3390,13.15
RITCO,RITCO LOGISTICS LIMITED,116879,352.42
RITES,RITES LIMITED,4899102,13868.79
RKEC,RKEC PROJECTS LIMITED,628,0.41
RKFORGE,RAMKRISHNA FORGINGS LTD,2373824,14776.01
RKSWAMY,R K SWAMY LIMITED,72782,119.99
RMDRIP,R M DRIP & SPRINK SYS LTD,453132,355.54
RML,RANE (MADRAS) LIMITED,28317,246.91
RNBDENIMS,R&B DENIMS LIMITED,9601,13.61
ROHLTD,ROYAL ORCHID HOTELS LTD,297382,1358.04
ROLEXRINGS,ROLEX RINGS LIMITED,1319888,1771.75
ROSSARI,ROSSARI BIOTECH LIMITED,193332,1357.70
ROSSELLIND,ROSSELL INDIA LIMITED,118,0.07
ROSSTECH,ROSSELL TECHSYS LIMITED,91410,649.90
ROTO,ROTO PUMPS LIMITED,852276,752.06
ROUTE,ROUTE MOBILE LIMITED,1036118,9757.32
RPEL,RAGHAV PRODUCTIVITY ENH L,110396,828.82
RPGLIFE,RPG LIFE SCIENCES LTD,19889,482.70
RPOWER,RELIANCE POWER LTD.,17554086,7710.61
RPPINFRA,R.P.P INFRA PROJECTS LTD,57430,79.59
RPPL,RAJSHREE POLYPACK LTD,23070,5.33
RPSGVENT,RPSG VENTURES LIMITED,538869,5090.67
RPTECH,RASHI PERIPHERALS LIMITED,261147,868.22
RRKABEL,R R KABEL LIMITED,360082,5014.10
RSSOFTWARE,R. S. SOFTWARE (INDIA) LI,0,0.00
RSWM,RSWM LIMITED,307768,528.63
RSYSTEMS,R SYS INTERNATIONAL LTD,386352,1746.51
RTNINDIA,RATTANINDIA ENT LIMITED,15425231,8691.28
RTNPOWER,RATTANINDIA POWER LIMITED,24112153,3112.29
RUBFILA,RUBFILA INTERNATIONAL LTD,132031,109.66
RUBYMILLS,THE RUBY MILLS LTD,4176,10.58
RUCHIRA,RUCHIRA PAPERS LIMITED,75218,114.63
RUPA,RUPA & COMPANY LTD,508010,1112.99
RUSHIL,RUSHIL DECOR LIMITED,982789,323.91
RUSTOMJEE,KEYSTONE REALTORS LIMITED,100213,595.60
RVNL,RAIL VIKAS NIGAM LIMITED,19582592,72716.80
SAATVIKGL,SAATVIK GREEN ENERGY LTD,79708,385.64
SABTNL,SRI ADHIKARI BRO TELE N L,5,0.05
SADBHAV,SADBHAV ENGINEERING LTD,574893,75.50
SAFARI,SAFARI IND (INDIA) LTD,37733,806.22
SAGCEM,SAGAR CEMENTS LIMITED,336504,859.54
SAGILITY,SAGILITY LIMITED,59452852,30747.37
SAHYADRI,SAHYADRI INDUSTRIES LTD,1681,5.03
SAIL,STEEL AUTHORITY OF INDIA,22416575,30450.19
SAILIFE,SAI LIFE SCIENCES LIMITED,532393,4670.18
SAKAR,SAKAR HEALTHCARE LIMITED,3002,10.23
SAKHTISUG,SAKTHI SUGARS LTD,1079113,454.41
SAKSOFT,SAKSOFT LIMITED,600800,1296.68
SAKUMA,SAKUMA EXPORTS LIMITED,25740,0.95
SALASAR,SALASAR TECHNO ENGG. LTD.,22876074,2383.33
SALSTEEL,S.A.L. STEEL LTD.,5000,1.14
SALZERELEC,SALZER ELECTRONICS LTD,267625,2317.02
SAMBHV,SAMBHV STEEL TUBES LTD,2768997,3201.17
SAMHI,SAMHI HOTELS LIMITED,3312402,6559.54
SAMMAANCAP,SAMMAAN CAPITAL LIMITED,32111045,49885.05
SANATHAN,SANATHAN TEXTILES LIMITED,67018,344.69
SANDESH,SANDESH LTD,97,1.17
SANDHAR,SANDHAR TECHNOLOGIES LTD,479503,2562.33
SANDUMA,SANDUR MANG & IRON ORES L,3012257,6295.38
SANGAMIND,SANGAM (INDIA) LTD,42916,194.12
SANGHIIND,SANGHI INDUSTRIES LTD,930878,682.25
SANGHVIMOV,SANGHVI MOVERS LTD,1214639,4152.67
SANOFI,SANOFI INDIA LIMITED,57764,2944.95
SANOFICONR,SANOFI CONS HEALTHC IND L,3204,160.53
SANSERA,SANSERA ENGINEERING LTD,232485,3218.11
SANSTAR,SANSTAR LIMITED,1281237,1303.75
SAPPHIRE,SAPPHIRE FOODS INDIA LTD,2309151,7040.45
SARDAEN,SARDA ENERGY & MIN LTD,2382820,12953.10
SAREGAMA,SAREGAMA INDIA LIMITED,726062,3653.56
SARLAPOLY,SARLA PERF. FIBERS LTD,42158,39.97
SARVESHWAR,SARVESHWAR FOODS LIMITED,3892655,239.15
SASKEN,SASKEN TECHNOLOGIES LTD,56461,849.23
SASTASUNDR,SASTASUNDAR VENTURES LTD,29571,89.09
SATIA,SATIA INDUSTRIES LIMITED,902076,818.54
SATIN,SATIN CREDIT NET LTD,480125,769.68
SAURASHCEM,SAURASHTRA CEMENT LIMITED,413197,459.61
SBC,SBC EXPORTS LIMITED,50986087,10906.75
SBCL,SHIVALIK BIMETAL CON. LTD,173437,923.57
SBFC,SBFC FINANCE LIMITED,4437392,4984.13
SBIBPB,SBIAMC - SBIBPB,21751,10.48
SBICARD,SBI CARDS & PAY SER LTD,801304,7122.61
SBIETFCON,SBIAMC - SBIETFCON,5254,6.73
SBIETFIT,SBIAMC - SBIETFIT,9869,40.44
SBIETFPB,SBIAMC - SBIETFPB,523,1.43
SBIETFQLTY,SBIAMC - SBIETFQLTY,801,1.81
SBILIFE,SBI LIFE INSURANCE CO LTD,116622,2160.75
SBIN,STATE BANK OF INDIA,3990983,33277.72
SBINEQWETF,SBIAMC - SBINEQWETF,2669,0.89
SBISILVER,SBIAMC - SBISILVER,1579902,2500.15
SCHAEFFLER,SCHAEFFLER INDIA LIMITED,63679,2639.18
SCHAND,S CHAND AND COMPANY LTD,129089,259.00
SCHNEIDER,SCHNEIDER ELECTRIC INFRA,157715,1303.63
SCI,SHIPPING CORP OF INDIA LT,6434840,16233.91
SCILAL,SHIPPING CORP OF ILA LTD,2088287,1111.91
SCODATUBES,SCODA TUBES LIMITED,433887,805.03
SCPL,SHEETAL COOL PRODUCTS LTD,4335,14.00
SDBL,SOM DIST & BREW LTD,6855617,9154.28
SDL26BEES,RELCAPAMC-NETFSDL26,105,0.14
SEAMECLTD,SEAMEC LIMITED,103016,970.85
SELECTIPO,MIRAEAMC - SELECTIPO,11022,5.44
SENCO,SENCO GOLD LIMITED,1140946,4157.57
SENORES,SENORES PHARMACEUTICALS L,621562,4539.33
SENSEXADD,DSPAMC - DSPSENXETF,2400,2.08
SENSEXETF,MIRAEAMC - SENSEXETF,2633,2.24
SENSEXIETF,ICICI PRUD SENSEX ETF,6560,61.89
SEPC,SEPC LIMITED,15614283,2178.49
SEQUENT,SEQUENT SCIENTIFIC LTD.,3712769,8182.05
SERVOTECH,SERVOTECH REN POW SYS LTD,725065,926.03
SESHAPAPER,SESHASAYEE PAPER & BOARDS,39227,116.47
SETF10GILT,SBIAMC - SETF10GILT,932,2.41
SETFGOLD,SBI-ETF GOLD,1241075,1285.94
SETFNIF50,SBI-ETF NIFTY 50,243241,641.56
SETFNIFBK,SBI-ETF NIFTY BANK,14071,81.33
SETFNN50,SBI-ETF NIFTY NEXT 50,36908,277.33
SFL,SHEELA FOAM LIMITED,446891,3184.79
SGFIN,SG FINSERVE LIMITED,95838,376.18
SGIL,SYNERGY GREEN IND. LTD,21761,120.89
SGLTL,STANDARD GLASS LIN TECH L,192425,340.97
SGMART,SG MART LIMITED,229347,808.76
SHAH,SHAH METACORP LIMITED,836060,38.14
SHAILY,SHAILY ENG PLASTICS LTD,253381,6044.58
SHAKTIPUMP,SHAKTI PUMPS (I) LTD,1127956,9498.67
SHALBY,SHALBY LIMITED,817401,1940.94
SHALPAINTS,SHALIM PAINTS LTD,860322,931.93
SHANKARA,SHANKARA BLDG PRODUCT LTD,3574,7.57
SHANTIGEAR,SHANTHI GEARS LTD,164262,887.48
SHANTIGOLD,SHANTI GOLD INTERNATION L,1746196,3970.25
SHARDACROP,SHARDA CROPCHEM LTD.,526487,4489.66
SHARDAMOTR,SHARDA MOTOR INDS LTD,137914,1484.02
SHAREINDIA,SHARE IND. SECURITIES LTD,1576495,3030.69
SHARIABEES,NIP IND ETF SHARIAH BEES,8877,44.65
SHILPAMED,SHILPA MEDICARE LTD,420684,1614.50
SHIVALIK,SHIVALIK RASAYAN LIMITED,35286,182.34
SHIVAMAUTO,SHIVAM AUTO.LTD,50256,16.47
SHIVATEX,SHIVA TEXYARN LIMITED,270,0.54
SHK,S H KELKAR AND CO. LTD.,1226004,2648.01
SHOPERSTOP,SHOPPERS STOP LIMITED,74731,413.84
SHREDIGCEM,SHREE DIGVIJAY CEM CO LTD,536157,504.28
SHREECEM,SHREE CEMENT LIMITED,19411,5553.14
SHREEJISPG,SHREEJI SHIPPING GLOBAL L,440699,1252.91
SHREEPUSHK,SHRE PUSH CHEM & FERT LTD,133833,535.24
SHREERAMA,SHREE RAMA MULTI TECH LTD,134,0.07
SHREYANIND,SHREYANS INDUSTRIES LTD,850,2.09
SHRINGARMS,SHRINGAR HOU OF MANGALS L,1377366,3041.15
SHRIPISTON,SHRIRAM PIST. & RING LTD,47419,1215.89
SHRIRAMFIN,SHRIRAM FINANCE LIMITED,1540723,11466.11
SHRIRAMPPS,SHRIRAM PROPERTIES LTD,5091255,4965.14
SHYAMMETL,SHYAM METALICS AND ENGY L,1488311,12799.31
SIEMENS,SIEMENS LTD,378872,13077.81
SIGACHI,SIGACHI INDUSTRIES LTD,8898898,3784.07
SIGNATURE,SIGNATUREGLOBAL INDIA LTD,654749,7583.82
SIGNPOST,SIGNPOST INDIA LIMITED,165386,407.01
SIKKO,SIKKO INDUSTRIES LIMITED,100,0.08
SILINV,SIL INVESTMENTS LIMITED,222,1.92
SILVER,BIRLASLAMC - SILVER,1852362,2550.98
SILVER1,KOTAKMAMC - KOTAKSILVE,995427,1488.03
SILVER360,360ONEAMC - SILVER360,39047,63.13
SILVERADD,DSPAMC - DSPSILVETF,271388,410.82
SILVERAG,MIRAEAMC - MASILVER,373135,549.54
SILVERBEES,NIPPONAMC - NETFSILVER,43507741,65324.70
SILVERCASE,ZERODHAAMC - SILVERCASE,7238190,1214.49
SILVERETF,UTIAMC - SILVERETF,1910128,3018.49
SILVERIETF,ICICIPRAMC - ICICISILVE,6949613,10961.29
SILVERTUC,SILVER TOUCH TECHNO LTD,26315,214.00
SIMPLEXINF,SIMPLEX INFRASTRUCTURES L,219532,653.96
SINCLAIR,SINCLAIRS HOTELS LIMITED,55912,59.12
SINDHUTRAD,SINDHU TRADE LINKS LTD,1904335,496.01
SIRCA,SIRCA PAINT INDIA LIMITED,1378060,6126.78
SIS,SIS LIMITED,120946,437.78
SIYSIL,SIYARAM SILK MILLS LTD,213791,1704.68
SJS,SJS ENTERPRISES LIMITED,167520,2446.05
SJVN,SJVN LTD,25150125,25845.02
SKFINDIA,SKF INDIA LTD,37866,896.03
SKIPPER,SKIPPER LIMITED,980343,5106.83
SKMEGGPROD,SKM EGG PROD EXPORT(I) LT,7641,33.17
SKYGOLD,SKY GOLD AND DIAMONDS LTD,1986771,6569.61
SMALLCAP,MIRAEAMC - SMALLCAP,3652745,1671.61
SMARTLINK,SMARTLINK HOLDINGS LTD,65,0.09
SMARTWORKS,SMARTWORKS COWORKING SP L,137549,790.94
SMCGLOBAL,SMC GLOBAL SECURITIES LTD,2133669,1563.31
SML100CASE,ZERODHAAMC - SML100CASE,9284,0.96
SMLMAH,SML MAHINDRA LIMITED,81571,2463.25
SMLT,SARTHAK METALS LIMITED,3021,3.34
SMSLIFE,SMS LIFESCIENCES (I) LTD,85,0.98
SMSPHARMA,SMS PHARMACEUTICALS LTD.,541855,1533.40
SNOWMAN,SNOWMAN LOGISTICS LTD.,1221877,764.16
SNXT30BEES,NIPPONAMC - SNXT30BEES,2615,1.05
SOBHA,SOBHA LIMITED,249865,4008.19
SOFTTECH,SOFTTECH ENGINEERS LTD,100,0.33
SOLARA,SOLARA ACTIVE PHA SCI LTD,143634,894.35
SOLARINDS,SOLAR INDUSTRIES (I) LTD,284395,40836.10
SOLARWORLD,SOLARWORLD ENERGY SOL LTD,70776,209.89
SOMANYCERA,SOMANY CERAMICS LIMITED,96809,503.24
SOMICONVEY,SOMI CONVEYOR BELT. LTD.,1125,1.59
SONACOMS,SONA BLW PRECISION FRGS L,2010981,10117.34
SONATSOFTW,SONATA SOFTWARE LTD,1986425,7998.43
SOTL,SAVITA OIL TECHNOLO. LTD,90694,406.10
SOUTHBANK,THE SOUTH INDIAN BANK LTD,42614097,15110.03
